community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
9,100,0.8280000000000001,0.7485555555555555,0.30000000000000004
20,100,0.7735,0.6693333333333333,0.09999999999999998
23,100,0.843,0.7547070707070708,0.050000000000000044
25,100,0.8875,0.8193636363636363,0.09999999999999998
40,100,0.8025,0.7117979797979798,0.19999999999999996
42,100,0.84,0.7544646464646464,0.25
50,100,0.8565,0.7775151515151515,0.19999999999999996
55,100,0.8915,0.8277070707070706,0.35
70,100,0.859,0.780949494949495,0.09999999999999998
74,100,0.71,0.6154646464646464,0.15000000000000002
87,100,0.8564999999999999,0.7777070707070707,0.35
91,100,0.806,0.7278181818181819,0.19999999999999996
92,100,0.828,0.7433333333333333,0.19999999999999996
2,99,0.7757575757575758,0.6760358688930117,0.09999999999999998
8,99,0.8186868686868687,0.7280560709132138,0.15000000000000002
15,99,0.7277777777777779,0.6346526489383632,0.15000000000000002
44,99,0.8792929292929292,0.8080189651618223,0.19999999999999996
51,99,0.7126262626262626,0.6106575963718821,0.050000000000000044
63,99,0.7803030303030303,0.6853226138940425,0.19999999999999996
21,98,0.8260204081632653,0.7291289711760992,0.09999999999999998
29,98,0.7841836734693878,0.6859772775089417,0.15000000000000002
39,98,0.8454081632653061,0.7669366715758469,0.25
62,98,0.8367346938775511,0.7427519461392805,0.09999999999999998
27,97,0.768041237113402,0.6602878006872852,0.09999999999999998
0,96,0.7703125,0.6633223684210527,0.09999999999999998
24,96,0.7994791666666666,0.7007675438596491,0.15000000000000002
11,94,0.772340425531915,0.6735758407687028,0.25
19,93,0.7688172043010753,0.6774193548387096,0.25
64,92,0.8668478260869565,0.7963091256569518,0.30000000000000004
90,88,0.8056818181818182,0.7110762800417972,0.19999999999999996
46,85,0.7988235294117647,0.7123949579831933,0.19999999999999996
10,84,0.7148809523809524,0.61438611589214,0.15000000000000002
61,84,0.6988095238095238,0.607243258749283,0.09999999999999998
4,83,0.8506024096385543,0.766265060240964,0.19999999999999996
1,80,0.7068749999999999,0.612753164556962,0.19999999999999996
3,80,0.73125,0.6312025316455696,0.15000000000000002
47,80,0.8206249999999999,0.7354430379746836,0.25
53,77,0.8811688311688312,0.8142515379357484,0.25
7,75,0.8373333333333333,0.7493333333333334,0.25
43,71,0.7584507042253521,0.645553319919517,0.050000000000000044
54,67,0.6499999999999999,0.5784486657620985,0.15000000000000002
22,66,0.7181818181818181,0.6151515151515151,0.15000000000000002
59,66,0.8371212121212122,0.7545454545454545,0.15000000000000002
38,65,0.7869230769230768,0.6915384615384615,0.15000000000000002
69,63,0.8468253968253968,0.7689452124935996,0.15000000000000002
73,63,0.8722222222222222,0.7984126984126984,0.09999999999999998
26,62,0.6612903225806452,0.5682178741406663,0.0
56,60,0.7491666666666666,0.6503672316384181,0.09999999999999998
84,60,0.7966666666666666,0.7036723163841808,0.25
13,59,0.7016949152542373,0.6128579777907656,0.25
83,59,0.902542372881356,0.8449444769140853,0.44999999999999996
6,58,0.7525862068965518,0.6507259528130671,0.15000000000000002
45,58,0.7612068965517242,0.6650635208711433,0.19999999999999996
12,56,0.7419642857142857,0.631461038961039,0.09999999999999998
17,56,0.6473214285714286,0.5676298701298701,0.050000000000000044
48,55,0.8109090909090909,0.7132659932659932,0.09999999999999998
77,54,0.8833333333333333,0.8093640810621942,0.25
36,52,0.7759615384615384,0.66342383107089,0.09999999999999998
52,50,0.703,0.6025714285714285,0.25
33,49,0.7836734693877552,0.6881802721088435,0.19999999999999996
49,49,0.6836734693877551,0.5768707482993198,0.09999999999999998
68,49,0.823469387755102,0.7347789115646258,0.35
81,49,0.8071428571428572,0.7089285714285715,0.09999999999999998
80,47,0.6893617021276595,0.5922756706753006,0.15000000000000002
34,46,0.6771739130434782,0.5920289855072464,0.19999999999999996
76,46,0.7369565217391304,0.6317874396135266,0.15000000000000002
67,44,0.9068181818181819,0.8419661733615222,0.35
37,43,0.758139534883721,0.6592469545957917,0.19999999999999996
35,42,0.7071428571428572,0.6003484320557491,0.050000000000000044
5,40,0.6775,0.5933333333333334,0.19999999999999996
18,40,0.70125,0.6119871794871795,0.25
16,39,0.7705128205128206,0.6662618083670715,0.15000000000000002
30,38,0.7986842105263159,0.7097439544807965,0.15000000000000002
57,37,0.6837837837837838,0.5897897897897898,0.19999999999999996
31,35,0.6442857142857142,0.5511764705882353,0.15000000000000002
88,35,0.7671428571428571,0.6640336134453781,0.25
14,33,0.6924242424242424,0.5800189393939394,0.15000000000000002
93,33,0.7136363636363636,0.6115530303030302,0.15000000000000002
85,31,0.7548387096774194,0.6490322580645161,0.30000000000000004
28,30,0.6966666666666665,0.5841379310344829,0.09999999999999998
32,30,0.7033333333333334,0.5935632183908046,0.15000000000000002
41,30,0.785,0.6757471264367816,0.25
58,30,0.8333333333333333,0.7449425287356322,0.4
60,30,0.7433333333333333,0.6383908045977013,0.30000000000000004
65,30,0.6866666666666666,0.5813793103448276,0.25
66,30,0.6816666666666666,0.5937931034482757,0.19999999999999996
71,30,0.6900000000000001,0.5885057471264368,0.19999999999999996
72,30,0.8400000000000001,0.7563218390804598,0.35
75,30,0.7866666666666667,0.6903448275862067,0.30000000000000004
78,30,0.6816666666666666,0.59,0.15000000000000002
79,30,0.6583333333333333,0.5683908045977012,0.15000000000000002
82,30,0.6433333333333334,0.5528735632183909,0.15000000000000002
86,30,0.73,0.626896551724138,0.19999999999999996
89,30,0.745,0.6442528735632184,0.19999999999999996
94,30,0.6599999999999999,0.5751724137931035,0.15000000000000002
