community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
9,100,0.8391428571428572,0.74805772005772,0.5428571428571429
20,100,0.88,0.803901875901876,0.5428571428571429
23,100,0.8365714285714285,0.7443232323232324,0.5428571428571429
25,100,0.8768571428571429,0.8020836940836943,0.5142857142857142
40,100,0.8857142857142857,0.8102049062049064,0.6571428571428571
42,100,0.8642857142857143,0.7774083694083694,0.5428571428571429
50,100,0.868,0.7820663780663781,0.5428571428571429
55,100,0.8508571428571429,0.7707763347763349,0.5428571428571429
70,100,0.8857142857142857,0.8095064935064937,0.5714285714285714
74,100,0.8734285714285714,0.7912496392496393,0.5142857142857142
87,100,0.8497142857142858,0.7621471861471864,0.5142857142857142
91,100,0.8831428571428572,0.8041212121212122,0.5428571428571429
92,100,0.8557142857142858,0.7658470418470419,0.4571428571428572
2,99,0.8502164502164502,0.7635126777983922,0.48571428571428577
8,99,0.8707070707070708,0.7961304002120331,0.5714285714285714
15,99,0.8715728715728717,0.7928674500103073,0.5428571428571429
44,99,0.8686868686868687,0.7941219777954474,0.5714285714285714
51,99,0.8646464646464647,0.7805400948258092,0.5428571428571429
63,99,0.8522366522366522,0.7612981123185206,0.48571428571428577
21,98,0.8381924198250729,0.7495296203901296,0.5142857142857142
29,98,0.8673469387755102,0.7908028012383157,0.6
39,98,0.8650145772594753,0.7923356676985964,0.5714285714285714
62,98,0.8577259475218659,0.7770310480598721,0.6
27,97,0.8698085419734904,0.7888009327442319,0.6
0,96,0.8616071428571428,0.7780639097744362,0.48571428571428577
24,96,0.8803571428571428,0.806998746867168,0.6
11,94,0.8592705167173252,0.7830898454096807,0.5428571428571429
19,93,0.8602150537634409,0.7802177252387632,0.5714285714285714
64,92,0.8614906832298137,0.7738311378062932,0.48571428571428577
90,88,0.8795454545454545,0.8007165248544561,0.6285714285714286
46,85,0.8282352941176471,0.7375110044017607,0.48571428571428577
10,84,0.8336734693877551,0.7444635685599541,0.5428571428571429
61,84,0.8530612244897959,0.7639291861322842,0.5714285714285714
4,83,0.8478485370051635,0.7688678057176442,0.5142857142857142
1,80,0.8057142857142857,0.7022603978300181,0.4285714285714286
3,80,0.8242857142857143,0.7270614828209764,0.48571428571428577
47,80,0.8475,0.7565461121157324,0.5428571428571429
53,77,0.828200371057514,0.7292940142564203,0.5142857142857142
7,75,0.8300952380952381,0.7391917631917632,0.5142857142857142
43,71,0.8788732394366198,0.8022420235699913,0.5428571428571429
54,67,0.852452025586354,0.7660399302190347,0.5428571428571429
22,66,0.8160173160173161,0.7156043956043956,0.5142857142857142
59,66,0.8350649350649351,0.7403396603396604,0.5142857142857142
38,65,0.8791208791208791,0.8115796703296704,0.6285714285714286
69,63,0.8589569160997732,0.7749250237729501,0.5714285714285714
73,63,0.8712018140589569,0.7937824592202474,0.6
