community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
5,50,0.804,0.7130340136054422,0.2666666666666667
7,50,0.82,0.739265306122449,0.4
11,50,0.824,0.7482448979591837,0.4
20,50,0.78,0.6948027210884354,0.33333333333333337
25,50,0.8146666666666667,0.736108843537415,0.33333333333333337
38,50,0.812,0.7274013605442177,0.4
39,50,0.8333333333333334,0.7568979591836735,0.33333333333333337
45,50,0.8213333333333334,0.7542312925170068,0.4666666666666667
46,50,0.8546666666666667,0.7833469387755103,0.33333333333333337
55,50,0.8026666666666666,0.7200544217687075,0.33333333333333337
57,50,0.8213333333333334,0.7338775510204082,0.2666666666666667
60,50,0.7533333333333334,0.67221768707483,0.19999999999999996
67,50,0.9546666666666667,0.9204353741496598,0.6666666666666667
68,50,0.7973333333333333,0.7202721088435374,0.33333333333333337
75,50,0.94,0.8983945578231293,0.5333333333333333
76,50,0.8053333333333333,0.7130884353741497,0.2666666666666667
86,50,0.8346666666666667,0.7424761904761905,0.4
93,50,0.868,0.7902040816326531,0.4666666666666667
94,50,0.9453333333333334,0.9034013605442177,0.6
97,50,0.8293333333333334,0.7498775510204083,0.33333333333333337
109,50,0.8146666666666667,0.7288163265306123,0.33333333333333337
113,50,0.808,0.7164625850340137,0.2666666666666667
115,50,0.8093333333333333,0.7271836734693878,0.33333333333333337
117,50,0.7986666666666666,0.6983401360544218,0.2666666666666667
122,50,0.8493333333333333,0.7775782312925171,0.4
126,50,0.804,0.7207619047619048,0.33333333333333337
130,50,0.948,0.9130884353741496,0.6
151,50,0.7373333333333334,0.6458775510204082,0.19999999999999996
27,49,0.8857142857142857,0.8328798185941043,0.4
34,49,0.8163265306122449,0.7384353741496599,0.33333333333333337
54,49,0.8585034013605441,0.7963718820861678,0.4
61,49,0.7428571428571429,0.6437641723356009,0.2666666666666667
81,49,0.7292517006802721,0.6357142857142858,0.2666666666666667
84,49,0.8394557823129252,0.7757369614512472,0.4
92,49,0.8517006802721089,0.7954648526077098,0.33333333333333337
103,49,0.8666666666666667,0.803061224489796,0.33333333333333337
146,49,0.8748299319727891,0.8174603174603176,0.4666666666666667
147,49,0.8353741496598639,0.7379818594104308,0.33333333333333337
26,48,0.7986111111111112,0.7130614657210402,0.33333333333333337
30,48,0.8402777777777778,0.7643617021276596,0.2666666666666667
47,48,0.8902777777777777,0.8206264775413712,0.33333333333333337
62,48,0.8791666666666667,0.8118794326241136,0.4666666666666667
63,48,0.7597222222222222,0.6696808510638298,0.33333333333333337
79,48,0.9472222222222222,0.9066193853427896,0.4666666666666667
82,48,0.9583333333333334,0.9341607565011818,0.6666666666666667
119,48,0.8875,0.8297281323877069,0.4666666666666667
140,48,0.7541666666666667,0.6608156028368796,0.19999999999999996
2,47,0.8836879432624114,0.8111625038544558,0.4
3,47,0.6964539007092199,0.6120875732346593,0.1333333333333333
22,47,0.9460992907801419,0.9066296638914587,0.6666666666666667
42,47,0.8439716312056738,0.7716928769657725,0.33333333333333337
52,47,0.8113475177304965,0.7237126117792169,0.33333333333333337
98,47,0.9460992907801418,0.9065063213074315,0.6
110,47,0.798581560283688,0.7261794634597595,0.33333333333333337
134,47,0.7843971631205674,0.6805427073697194,0.33333333333333337
12,46,0.7869565217391304,0.6939774557165861,0.2666666666666667
50,46,0.8173913043478261,0.73256038647343,0.33333333333333337
0,45,0.8074074074074075,0.7104377104377104,0.2666666666666667
6,45,0.8607407407407408,0.7925925925925926,0.19999999999999996
10,45,0.7318518518518518,0.6371717171717172,0.2666666666666667
16,45,0.8207407407407408,0.7353535353535353,0.33333333333333337
24,45,0.8429629629629629,0.7775084175084175,0.4666666666666667
32,45,0.731851851851852,0.6339393939393938,0.19999999999999996
83,45,0.8340740740740741,0.750976430976431,0.2666666666666667
99,45,0.8755555555555555,0.8075420875420877,0.5333333333333333
18,44,0.8681818181818182,0.7954193093727978,0.4
19,44,0.8984848484848484,0.837984496124031,0.33333333333333337
31,44,0.9075757575757576,0.8572938689217761,0.2666666666666667
88,44,0.8212121212121213,0.725017618040874,0.33333333333333337
135,44,0.7984848484848486,0.7088794926004228,0.2666666666666667
13,43,0.7751937984496123,0.6831303063861204,0.2666666666666667
35,43,0.9333333333333333,0.8882244370616466,0.6
58,43,0.7736434108527133,0.6877076411960132,0.2666666666666667
15,42,0.8428571428571429,0.7461091753774681,0.4
17,42,0.8095238095238095,0.7234223770809138,0.2666666666666667
29,42,0.9111111111111111,0.8548974061169186,0.4
49,42,0.7984126984126985,0.7104916763453349,0.33333333333333337
66,42,0.9206349206349206,0.8658923732094465,0.4666666666666667
73,42,0.8920634920634921,0.840495547812621,0.4666666666666667
9,41,0.8536585365853658,0.7804878048780488,0.19999999999999996
14,41,0.7739837398373983,0.6887804878048781,0.2666666666666667
36,40,0.8233333333333334,0.7376068376068377,0.33333333333333337
40,40,0.8716666666666667,0.8023076923076924,0.33333333333333337
101,40,0.8983333333333333,0.8383760683760685,0.4666666666666667
139,40,0.8433333333333333,0.7692307692307693,0.33333333333333337
44,39,0.7692307692307692,0.6667566351776879,0.19999999999999996
104,39,0.7965811965811965,0.7225371120107963,0.2666666666666667
125,39,0.8358974358974359,0.7538461538461538,0.33333333333333337
4,38,0.7807017543859649,0.6909435751541015,0.33333333333333337
43,38,0.6596491228070174,0.5673779042200094,0.1333333333333333
107,38,0.8403508771929824,0.7639639639639639,0.4
37,37,0.9081081081081082,0.8492492492492495,0.4666666666666667
121,37,0.6828828828828828,0.5919919919919919,0.1333333333333333
78,36,0.9018518518518519,0.8405291005291005,0.4666666666666667
132,36,0.7018518518518518,0.6149206349206349,0.19999999999999996
90,35,0.7866666666666666,0.6979271708683473,0.33333333333333337
106,35,0.8266666666666667,0.7485714285714287,0.4666666666666667
28,34,0.8196078431372549,0.7390374331550803,0.4
56,34,0.696078431372549,0.6060606060606061,0.1333333333333333
71,34,0.8784313725490196,0.8074866310160428,0.4666666666666667
87,34,0.8235294117647058,0.7378490790255496,0.33333333333333337
59,33,0.6909090909090909,0.6058080808080808,0.19999999999999996
127,33,0.701010101010101,0.6113636363636363,0.2666666666666667
33,32,0.8104166666666667,0.723252688172043,0.33333333333333337
124,31,0.7225806451612904,0.6582078853046595,0.2666666666666667
1,30,0.7666666666666666,0.6798467432950192,0.33333333333333337
8,30,0.6866666666666665,0.5949425287356322,0.19999999999999996
21,30,0.7288888888888889,0.6334099616858236,0.19999999999999996
23,30,0.711111111111111,0.6177777777777778,0.19999999999999996
41,30,0.76,0.6597701149425287,0.2666666666666667
48,30,0.7488888888888889,0.6648275862068965,0.19999999999999996
51,30,0.7244444444444444,0.6300383141762452,0.06666666666666665
53,30,0.7177777777777777,0.6277394636015325,0.2666666666666667
64,30,0.7577777777777778,0.6734099616858238,0.19999999999999996
65,30,0.7066666666666668,0.6239080459770114,0.2666666666666667
69,30,0.6555555555555554,0.5593869731800766,0.19999999999999996
70,30,0.6799999999999999,0.5837547892720306,0.19999999999999996
72,30,0.711111111111111,0.6144061302681992,0.2666666666666667
74,30,0.7177777777777777,0.6130268199233716,0.2666666666666667
77,30,0.76,0.6777011494252874,0.2666666666666667
80,30,0.6866666666666665,0.5878927203065135,0.19999999999999996
85,30,0.7933333333333333,0.6884291187739464,0.33333333333333337
89,30,0.7266666666666666,0.6173180076628353,0.19999999999999996
91,30,0.7822222222222222,0.6815325670498085,0.2666666666666667
95,30,0.7488888888888889,0.6516475095785441,0.19999999999999996
96,30,0.9222222222222222,0.8732567049808431,0.5333333333333333
100,30,0.9244444444444444,0.8697318007662836,0.5333333333333333
102,30,0.8244444444444444,0.7282758620689657,0.33333333333333337
105,30,0.7355555555555555,0.6528735632183909,0.33333333333333337
108,30,0.7244444444444444,0.6358620689655171,0.2666666666666667
111,30,0.74,0.630191570881226,0.19999999999999996
112,30,0.7111111111111111,0.6367816091954023,0.33333333333333337
114,30,0.8244444444444444,0.7147892720306513,0.33333333333333337
116,30,0.7044444444444444,0.6013793103448276,0.1333333333333333
118,30,0.7555555555555555,0.6487356321839081,0.2666666666666667
120,30,0.8222222222222222,0.728735632183908,0.33333333333333337
123,30,0.6777777777777778,0.5897318007662835,0.2666666666666667
128,30,0.8999999999999999,0.8251340996168584,0.2666666666666667
129,30,0.7977777777777777,0.7187739463601533,0.4
131,30,0.7955555555555556,0.7026819923371647,0.33333333333333337
133,30,0.8533333333333333,0.7701149425287356,0.33333333333333337
136,30,0.78,0.6856704980842911,0.33333333333333337
137,30,0.8311111111111111,0.7572413793103449,0.4666666666666667
138,30,0.9066666666666666,0.8495019157088125,0.4
141,30,0.7133333333333334,0.6277394636015325,0.2666666666666667
142,30,0.7866666666666666,0.6784674329501915,0.1333333333333333
143,30,0.7066666666666667,0.6232950191570881,0.2666666666666667
144,30,0.8999999999999999,0.8472030651340997,0.4
145,30,0.7511111111111111,0.6484291187739464,0.2666666666666667
148,30,0.7288888888888888,0.6285057471264368,0.1333333333333333
149,30,0.6755555555555556,0.5767049808429118,0.1333333333333333
150,30,0.6866666666666666,0.6154789272030652,0.2666666666666667
152,30,0.6822222222222222,0.5793103448275863,0.19999999999999996
153,30,0.8488888888888888,0.7780842911877396,0.4666666666666667
