community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
48,30,0.89,0.8222988505747127,0.5
51,30,0.8633333333333333,0.7735632183908046,0.4
53,30,0.9133333333333333,0.8731034482758622,0.6
64,30,0.9433333333333334,0.897241379310345,0.6
65,30,0.8866666666666666,0.8128735632183909,0.5
69,30,0.9099999999999999,0.8420689655172415,0.6
70,30,0.8899999999999999,0.8324137931034483,0.6
72,30,0.9533333333333334,0.9195402298850577,0.8
74,30,0.8866666666666666,0.8114942528735634,0.6
77,30,0.88,0.8105747126436782,0.4
80,30,0.9,0.8248275862068964,0.6
85,30,0.9166666666666666,0.8558620689655174,0.6
89,30,0.9366666666666666,0.892183908045977,0.5
91,30,0.9266666666666666,0.8685057471264369,0.5
95,30,0.9299999999999999,0.8779310344827588,0.7
96,30,0.98,0.9618390804597703,0.8
100,30,0.9866666666666667,0.9760919540229885,0.9
102,30,0.9533333333333334,0.9319540229885058,0.7
105,30,0.9066666666666666,0.831264367816092,0.6
108,30,0.94,0.9149425287356324,0.8
111,30,0.8933333333333333,0.8160919540229885,0.6
112,30,0.8966666666666666,0.8204597701149428,0.6
114,30,0.9133333333333333,0.8533333333333334,0.6
116,30,0.9233333333333333,0.8682758620689657,0.6
118,30,0.9666666666666667,0.9393103448275862,0.7
120,30,0.9199999999999999,0.8708045977011496,0.7
123,30,0.8933333333333333,0.8285057471264369,0.4
128,30,0.98,0.9609195402298852,0.7
129,30,0.9866666666666667,0.973793103448276,0.8
131,30,0.98,0.9618390804597702,0.7
133,30,0.9233333333333333,0.8701149425287358,0.6
136,30,0.9433333333333334,0.8995402298850577,0.7
137,30,0.9966666666666667,0.9933333333333334,0.9
138,30,0.9866666666666667,0.9747126436781609,0.8
141,30,0.9199999999999999,0.8588505747126437,0.6
142,30,0.9033333333333333,0.8301149425287356,0.5
143,30,0.8866666666666667,0.8151724137931035,0.5
144,30,0.98,0.9613793103448277,0.7
145,30,0.95,0.9073563218390807,0.8
148,30,0.9266666666666666,0.8749425287356323,0.7
149,30,0.91,0.8636781609195403,0.5
150,30,0.9533333333333334,0.9154022988505748,0.8
152,30,0.8833333333333333,0.8080459770114943,0.5
153,30,0.9933333333333333,0.9866666666666667,0.8
