community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
1,200,0.8592500000000001,0.7823341708542714,0.19999999999999996
3,200,0.78,0.681894472361809,0.09999999999999998
5,200,0.8215,0.7326633165829145,0.19999999999999996
6,200,0.769,0.663035175879397,0.15000000000000002
7,200,0.8925,0.8232462311557789,0.0
8,200,0.7605,0.654608040201005,0.09999999999999998
9,200,0.80725,0.7256306532663316,0.15000000000000002
10,200,0.80575,0.7242537688442212,0.25
11,200,0.74975,0.6363291457286433,0.09999999999999998
13,200,0.763,0.6612613065326634,0.09999999999999998
25,200,0.8472500000000001,0.7719623115577889,0.25
27,198,0.7502525252525253,0.6392170435317643,0.09999999999999998
4,186,0.7793010752688172,0.6920284800929961,0.15000000000000002
40,153,0.8336601307189542,0.7593997248022015,0.30000000000000004
30,143,0.8762237762237762,0.8036934896089826,0.15000000000000002
14,142,0.6827464788732395,0.589836180201778,0.09999999999999998
24,142,0.7503521126760563,0.6393916691639198,0.050000000000000044
0,136,0.6900735294117647,0.5899509803921568,0.09999999999999998
22,134,0.7925373134328358,0.6914151049264954,0.25
19,125,0.8795999999999999,0.8077290322580645,0.15000000000000002
26,119,0.6747899159663865,0.5870388833499502,0.09999999999999998
15,116,0.7318965517241379,0.6377811094452773,0.09999999999999998
17,116,0.8693965517241379,0.7965892053973014,0.25
51,114,0.8513157894736842,0.7788930290327589,0.30000000000000004
35,111,0.8391891891891892,0.7594758394758395,0.19999999999999996
50,109,0.8389908256880734,0.7613489636425417,0.15000000000000002
36,107,0.7383177570093458,0.6214600599541528,0.050000000000000044
49,99,0.895959595959596,0.8305091733663162,0.4
47,95,0.7247368421052631,0.6443896976483763,0.19999999999999996
12,94,0.8329787234042553,0.7488446579730039,0.30000000000000004
29,93,0.817741935483871,0.7314866760168304,0.25
48,90,0.8005555555555556,0.7051560549313358,0.35
16,86,0.7017441860465117,0.5984815321477428,0.050000000000000044
38,76,0.6671052631578948,0.5905614035087718,0.09999999999999998
43,72,0.7291666666666667,0.6142410015649451,0.050000000000000044
33,71,0.8633802816901408,0.7847082494969819,0.35
57,70,0.6592857142857143,0.5741407867494824,0.050000000000000044
28,68,0.6897058823529412,0.606935908691835,0.15000000000000002
46,68,0.699264705882353,0.5994512730465321,0.15000000000000002
39,62,0.7,0.5981491274457958,0.15000000000000002
32,61,0.8040983606557377,0.7068306010928962,0.15000000000000002
44,60,0.7616666666666667,0.6497175141242938,0.15000000000000002
52,60,0.6758333333333334,0.5883333333333333,0.15000000000000002
20,58,0.7922413793103449,0.6978523895946764,0.25
54,58,0.6681034482758621,0.5887779794313369,0.15000000000000002
55,55,0.6781818181818182,0.5941414141414141,0.09999999999999998
37,54,0.7425925925925925,0.6329839273235499,0.09999999999999998
2,45,0.6799999999999999,0.592929292929293,0.19999999999999996
42,45,0.7344444444444445,0.6407070707070708,0.25
53,40,0.7675,0.6623076923076924,0.15000000000000002
23,38,0.6605263157894737,0.578805120910384,0.25
45,37,0.6445945945945946,0.5713213213213213,0.050000000000000044
31,34,0.8235294117647058,0.7322638146167557,0.25
21,27,0.787037037037037,0.6931623931623931,0.25
41,25,0.6699999999999999,0.5820000000000001,0.15000000000000002
18,24,0.775,0.6637681159420289,0.35
58,23,0.8043478260869565,0.7098814229249013,0.35
56,22,0.8568181818181818,0.7837662337662338,0.5
34,14,0.7285714285714285,0.6109890109890109,0.25
