,caseid,year__match_rate,pid3__match_rate,300_1__match_rate,300_2__match_rate,300_3__match_rate,300_4__match_rate,302__match_rate,303__match_rate,305_1__match_rate,305_2__match_rate,305_3__match_rate,305_4__match_rate,305_5__match_rate,305_6__match_rate,305_7__match_rate,305_9__match_rate,305_10__match_rate,305_11__match_rate,305_12__match_rate,305_13__match_rate,307__match_rate,309e__match_rate,309dx_1__match_rate,309dx_2__match_rate,309dx_3__match_rate,309dx_4__match_rate,309dx_5__match_rate,309dx_6__match_rate,309dx_7__match_rate,309dx_8__match_rate,310a__match_rate,310b__match_rate,320a__match_rate,320b__match_rate,320c__match_rate,327a__match_rate,327b__match_rate,327d__match_rate,330a__match_rate,330b__match_rate,330c__match_rate,331a__match_rate,331b__match_rate,331d__match_rate,332a__match_rate,332b__match_rate,332c__match_rate,332d__match_rate,332e__match_rate,332f__match_rate,332g__match_rate,333a__match_rate,333b__match_rate,333c__match_rate,333d__match_rate,334a__match_rate,334b__match_rate,334c__match_rate,334d__match_rate,334e__match_rate,334f__match_rate,334g__match_rate,334h__match_rate,355a__match_rate,355e__match_rate,363__match_rate,overall_match_rate_mean
10,1237598511,1.0,0.45,0.7,0.65,0.4,0.65,0.25,0.05,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.95,1.0,0.6,0.9,0.95,0.25,0.05,0.45,0.95,0.3,1.0,1.0,1.0,1.0,0.9,0.9,0.95,0.25,0.35,0.45,0.45,0.9,0.4,0.55,0.3,0.3,0.4,0.55,0.4,0.25,0.3,0.4,0.4,0.3,0.85,0.5,0.45,0.4,0.3,0.35,0.7,1.0,0.6,0.4,0.85,0.9,0.45,0.95,0.2631578947368421,0.55,0.85,0.6282296650717704
11,1242526779,1.0,0.0,0.25,0.2,0.5,0.45,0.3,0.0,1.0,0.95,1.0,0.1,1.0,1.0,1.0,0.95,1.0,0.8,0.9,0.95,0.05,0.0,0.55,0.9,0.45,1.0,0.95,1.0,0.95,0.05,0.0,0.0,0.35,0.3,0.6,0.25,0.8,0.35,0.4,0.5,0.6,0.4,0.15,0.45,0.45,0.65,0.25,0.35,0.35,0.85,0.2,0.45,0.4,0.35,0.4,0.6,0.9,0.6,0.8,0.6,0.55,0.35,0.5,0.35,0.8,0.75,0.543939393939394
12,1245177145,1.0,0.35,0.65,0.6,0.55,0.45,0.3,0.4,1.0,0.95,1.0,0.95,1.0,1.0,0.9,1.0,0.8,0.75,0.9,1.0,0.25,0.2,0.35,0.9,0.55,1.0,0.95,1.0,0.95,0.9,0.9,0.9,0.5,0.25,0.65,0.4,0.85,0.5,0.4,0.5,0.6,0.65,0.65,0.65,0.55,0.65,0.4,0.35,0.5,0.95,0.65,0.55,0.5,0.5,0.55,0.7,1.0,0.45,0.25,0.7,0.75,0.4,0.9,0.5,0.65,0.15,0.6606060606060605
13,1240705581,1.0,0.35,0.95,0.6,0.5,0.7,0.25,0.6,1.0,1.0,1.0,0.95,1.0,0.95,0.85,1.0,0.9,0.55,0.85,0.85,0.5,0.25,0.7,0.85,0.4,1.0,0.95,1.0,0.95,0.85,0.2,0.75,0.4,0.45,0.3,0.5,0.85,0.45,0.3,0.45,0.5,0.5,0.65,0.45,0.65,0.65,0.4,0.6,0.4,0.05,0.4,0.5,0.45,0.5,0.65,0.3,1.0,0.55,0.75,0.6,0.75,0.6,0.35,0.5,0.7,0.7,0.637878787878788
14,1242478789,1.0,0.35,0.8,0.7,0.75,0.25,0.4,0.3,1.0,0.95,1.0,1.0,1.0,1.0,0.9,1.0,0.95,0.7,0.8,0.85,0.65,0.55,0.75,0.9,0.6,0.95,0.9,0.95,0.95,0.8,0.85,0.9,0.55,0.6,0.55,0.65,0.8421052631578947,0.55,0.85,0.45,0.3,0.55,0.85,0.42105263157894735,0.55,0.35,0.85,0.6,0.65,0.8,0.7,0.4,0.5,0.65,0.45,0.7,0.85,0.55,0.6,0.15,0.8,0.6,0.4,0.55,0.8,0.65,0.6933811802232854
15,1234863299,1.0,0.1,0.8,0.9,0.65,0.8,0.0,0.0,1.0,0.95,1.0,0.95,1.0,1.0,1.0,1.0,0.85,0.7,0.0,0.9,0.45,0.2,0.6,0.9,0.6,1.0,1.0,1.0,1.0,0.85,0.1,0.1,0.1,0.25,0.0,0.2,0.95,,0.4,0.85,0.85,0.9,0.55,0.7,0.9,0.45,0.35,0.15,0.75,0.85,0.55,0.9,0.8,0.85,0.85,0.15,1.0,0.4,0.45,1.0,0.1,0.3,0.25,,0.4,0.4,0.625
16,1238079387,1.0,0.0,0.7,0.8,0.35,0.2,0.45,0.5,1.0,0.95,1.0,1.0,1.0,1.0,0.95,1.0,0.8,0.85,0.8,0.9,0.15,0.45,0.7,0.8,0.4,1.0,0.95,1.0,1.0,0.9,0.75,0.85,0.7,0.35,0.25,0.65,0.95,0.7,0.6,0.85,0.85,0.9,0.5,0.6,0.65,0.75,0.5,0.85,0.85,0.9,0.4,0.8,0.75,0.75,0.7,0.5,0.9,0.4,0.55,0.85,0.75,0.45,0.75,0.7,0.25,0.05,0.6992424242424242
17,1246578297,1.0,0.45,0.95,0.7,0.5,0.8,0.55,0.55,0.95,0.85,1.0,0.95,1.0,1.0,0.95,1.0,0.8,0.3,0.25,1.0,0.35,0.15,0.85,0.7,0.35,1.0,0.9,0.95,0.9,0.8,0.85,0.85,0.7,0.4,0.35,0.65,0.9,0.6,0.5,0.8,0.65,0.85,0.4,0.85,0.6,0.5,0.55,0.65,0.65,0.9,0.7,0.75,0.8,0.6,0.7,0.7,0.95,0.7,0.4,0.85,0.75,0.65,0.7,0.65,0.25,0.65,0.7045454545454546
18,1235567217,1.0,0.4,0.6,0.65,0.3,0.6,0.15,0.55,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.85,0.6,0.95,0.9,0.25,0.2,0.6,0.85,0.55,1.0,1.0,1.0,1.0,0.1,0.05,0.0,0.75,0.15,0.2,0.7,0.1,0.3,0.45,0.75,0.7,0.75,0.55,0.65,0.25,0.25,0.3,0.25,0.8,0.9,0.8,0.7,0.75,0.65,0.65,0.8,1.0,0.75,0.4,0.9,0.95,0.5,0.85,0.8,0.4,0.75,0.6446969696969697
19,1236688157,1.0,0.4,0.75,0.3,0.55,0.3,0.5,0.4,0.95,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.65,0.7,0.95,0.2631578947368421,0.05263157894736842,0.7,0.8,0.65,0.9,0.9,0.9,0.85,0.2,0.8,0.85,0.55,0.35,0.47368421052631576,0.45,0.85,0.7,0.5,0.4,0.75,0.7,0.5,0.3,0.65,0.35,0.55,0.45,0.6,0.85,0.55,0.7,0.65,0.55,0.75,0.85,0.9,0.35,0.55,0.15,0.35,0.5,0.8,0.6,0.5,0.7,0.6452950558213716
20,1255869345,1.0,0.3,0.8,0.7,0.4,0.75,0.1,0.6,0.95,0.95,1.0,1.0,1.0,1.0,0.95,0.95,1.0,0.6,1.0,0.85,0.6,0.2,0.65,0.95,0.4,1.0,1.0,1.0,1.0,0.85,0.95,0.95,0.3,0.3,0.55,0.5,0.95,0.4,0.15,0.5,0.55,0.6,0.7,0.5,0.45,0.4,0.4,0.4,0.5,1.0,0.65,0.55,0.5,0.5,0.65,0.35,0.85,0.45,0.25,0.4,0.85,0.45,0.4,0.45,0.55,0.2,0.6462121212121213
21,1242431703,1.0,0.3,0.7,0.65,0.35,0.15,0.4,0.55,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.95,0.9,0.7,0.9,0.85,0.65,0.1,0.35,0.95,0.2,1.0,1.0,1.0,1.0,0.95,0.75,0.85,0.4,0.4,0.35,0.45,0.95,0.45,0.45,0.75,0.6,0.6,0.3,0.45,0.5,0.6,0.35,0.4,0.4,0.8,0.3,0.7,0.5,0.5,0.55,0.65,1.0,0.4,0.3,0.6,0.9,0.5,0.6,0.55,0.25,0.25,0.6348484848484849
22,1237858209,1.0,0.15,0.2,0.85,0.55,0.2,0.05,0.7,1.0,0.95,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.65,1.0,0.9,0.5,0.1,0.45,0.9,0.45,1.0,1.0,1.0,1.0,0.85,0.8,0.8,0.1,0.05,0.35,0.2,0.95,0.25,0.65,0.2,0.2,0.1,0.55,0.3,0.15,0.6,0.35,0.15,0.25,0.85,0.4,0.15,0.25,0.2,0.2,0.15,1.0,0.4,0.45,0.95,0.1,0.3,0.2,0.15,0.45,0.45,0.5439393939393941
23,1242787135,1.0,0.35,0.85,0.7,0.7,0.75,0.35,0.1,0.95,0.9,1.0,0.9,0.95,1.0,1.0,1.0,0.9,0.55,0.95,0.95,0.25,0.15,0.7,0.9,0.35,1.0,0.85,1.0,0.95,0.65,0.7,0.75,0.4,0.2,0.5,0.45,0.9,0.45,0.35,0.6,0.6,0.5,0.2,0.4,0.55,0.45,0.7,0.65,0.4,0.3,0.55,0.45,0.45,0.5,0.6,0.7,0.9,0.6,0.75,0.8,0.7,0.4,0.75,0.45,0.8,0.0,0.6378787878787879
24,1242429083,1.0,0.3,0.65,0.4,0.5,0.6,0.3,0.4,0.95,0.95,1.0,0.95,1.0,1.0,0.1,1.0,0.85,0.25,0.9,1.0,0.0,0.25,0.65,0.9,0.45,1.0,0.95,1.0,0.95,0.9,0.85,0.85,0.45,0.2,0.15,0.4,0.8,0.5,0.35,0.55,0.65,0.7,0.4,0.65,0.45,0.35,0.4,0.3,0.5,0.95,0.6,0.6,0.5,0.55,0.55,0.7,1.0,0.45,0.25,0.75,0.75,0.4,0.9,0.5,0.3,0.8,0.6242424242424242
25,1249716071,1.0,0.4,0.7,0.65,0.35,0.55,0.45,0.25,1.0,0.95,1.0,0.95,1.0,1.0,0.95,0.95,0.85,0.2,0.95,0.95,0.25,0.25,0.75,0.75,0.35,1.0,0.85,1.0,0.85,0.7,0.75,0.7,0.45,0.25,0.3,0.5,0.95,0.5,0.5,0.5,0.4,0.55,0.3,0.35,0.45,0.5,0.4,0.5,0.5,0.85,0.3,0.65,0.6,0.55,0.65,0.75,1.0,0.45,0.3,0.8,0.8,0.4,0.7,0.45,0.85,0.55,0.6340909090909091
26,1240087623,1.0,0.2,0.6,0.3,0.3,0.6,0.2,0.55,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.85,0.45,0.95,0.95,0.6,0.2,0.5,0.9,0.55,1.0,1.0,1.0,1.0,0.95,0.95,0.95,0.25,0.2,0.35,0.4,0.9,0.4,0.6,0.3,0.35,0.65,0.65,0.45,0.35,0.7,0.4,0.35,0.25,0.15,0.8,0.35,0.3,0.4,0.3,0.7,1.0,0.35,0.65,0.1,0.05,0.55,0.8,0.3,0.65,0.25,0.6022727272727273
27,1237032173,1.0,0.25,0.7,0.35,0.3,0.9,0.3,0.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.9,0.7,0.9,0.95,0.6,0.35,0.25,0.95,0.6,1.0,0.95,0.95,0.95,0.65,0.7,0.85,0.35,0.2,0.5,0.5,0.85,0.5,0.75,0.65,0.6,0.65,0.25,0.55,0.42105263157894735,0.5,0.75,0.4,0.4,0.9,0.4,0.6,0.65,0.4,0.65,0.55,0.95,0.5,0.3,0.3,0.85,0.65,0.7,0.45,0.1,0.7,0.6435007974481659
28,1249863351,1.0,0.3,0.65,0.4,0.35,0.85,0.4,0.55,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.95,0.9,0.65,0.9,0.85,0.15,0.3,0.35,0.95,0.25,1.0,1.0,1.0,1.0,0.95,0.75,0.9,0.45,0.25,0.35,0.5,0.95,0.5,0.55,0.75,0.65,0.65,0.35,0.5,0.55,0.6,0.4,0.45,0.45,0.85,0.25,0.75,0.45,0.55,0.6,0.7,1.0,0.45,0.35,0.65,0.9,0.55,0.65,0.6,0.25,0.0,0.6477272727272727
29,1237908889,1.0,0.4,0.75,0.7,0.6,0.6,0.7,0.4,1.0,0.85,1.0,1.0,1.0,1.0,0.95,0.95,0.85,0.55,0.9,0.2,0.1,0.6,0.7,0.85,0.55,0.95,0.95,1.0,1.0,0.95,0.85,0.9,0.7,0.25,0.3,0.75,1.0,0.85,0.7,0.8,0.8,0.75,0.45,0.65,0.85,0.55,0.45,0.8,0.8,0.9,0.45,0.9,0.85,0.8,0.75,0.9,0.95,0.65,0.45,0.85,0.9,0.65,0.75,0.75,0.45,0.75,0.7416666666666667
30,1244694681,1.0,0.0,0.25,0.3,0.4,0.6,0.05,0.4,1.0,0.85,1.0,1.0,1.0,1.0,0.95,0.95,0.85,0.45,0.9,0.8,0.6,0.25,0.3,0.15,0.55,0.95,0.05,1.0,1.0,0.95,0.1,0.9,0.7,0.0,0.1,0.75,1.0,0.85,0.3,0.8,0.8,0.25,0.55,0.65,0.85,0.55,0.45,0.8,0.8,0.9,0.45,0.1,0.85,0.2,0.75,0.9,0.95,0.65,0.55,0.15,0.1,0.35,0.75,0.75,0.45,0.75,0.6113636363636363
31,1238294423,1.0,0.35,0.75,0.8,0.3,0.9,0.45,0.7,0.95,0.95,1.0,0.95,1.0,1.0,0.95,0.9,0.8,0.75,0.85,0.95,0.1,0.35,0.65,0.3,0.6,1.0,0.95,1.0,0.9,0.95,0.25,0.1,0.25,0.25,0.3,0.5,0.9,0.6,0.8,0.65,0.55,0.5,0.7,0.55,0.55,0.4,0.4,0.55,0.35,0.8,0.8,0.55,0.55,0.6,0.4,0.6,1.0,0.55,0.75,0.65,0.9,0.6,0.9,0.45,0.55,0.05,0.6507575757575755
32,1237400307,1.0,0.4,0.8,0.25,0.8,0.6,0.05,0.55,0.95,0.95,1.0,0.95,0.0,1.0,0.95,1.0,0.9,0.55,0.95,0.95,0.4,0.45,0.7,0.85,0.55,0.95,0.8,0.95,1.0,0.8,0.2,0.8,0.25,0.2,0.35,0.6,0.85,0.7,0.75,0.55,0.4,0.6,0.85,0.5,0.5,0.35,0.5,0.5,0.6,0.2,0.75,0.55,0.4,0.35,0.6,0.7,1.0,0.7,0.3,0.6,0.8,0.4,0.7,0.6,0.75,0.8,0.6409090909090909
33,1237464259,1.0,0.35,0.8,0.3,0.75,0.75,0.4,0.15,1.0,0.95,1.0,1.0,1.0,1.0,0.9,1.0,0.95,0.7,0.8,0.85,0.65,0.2,0.75,0.9,0.6,0.95,0.9,0.95,0.95,0.8,0.85,0.0,0.55,0.25,0.55,0.35,0.8421052631578947,0.45,0.15,0.55,0.7,0.45,0.85,0.5789473684210527,0.55,0.65,0.85,0.6,0.65,0.8,0.7,0.6,0.5,0.65,0.55,0.3,0.85,0.55,0.6,0.85,0.2,0.6,0.6,0.55,0.8,0.0,0.6578947368421052
34,1239831951,1.0,0.1,0.95,0.55,0.55,0.8,0.15,0.1,1.0,0.9,0.9,1.0,1.0,0.1,1.0,1.0,0.85,0.7,0.8,0.9,0.5,0.55,0.3,0.85,0.45,1.0,0.9,1.0,0.95,0.8,0.2,0.85,0.75,0.4,0.35,0.2,0.9,0.7,0.65,0.3,0.7,0.7,0.5,0.7,0.25,0.75,0.4,0.65,0.3,0.9,0.65,0.9,0.15,0.25,0.95,0.85,0.95,0.85,0.4,0.8,0.8,0.4,0.85,0.8,0.55,0.5,0.6583333333333333
35,1238391153,1.0,0.5,0.3,0.7,0.75,0.85,0.2,0.55,1.0,0.85,1.0,1.0,1.0,1.0,0.9,0.95,0.8,0.65,0.2,0.95,0.4,0.35,0.7,0.85,0.4,1.0,0.85,0.95,0.9,0.9,0.05,0.1,0.8,0.35,0.4,0.55,0.05,0.7,0.45,0.85,0.75,0.7,0.45,0.6,0.15,0.15,0.4,0.75,0.25,0.85,0.45,0.8,0.8,0.7,0.4,0.8,0.95,0.3,0.45,0.85,0.85,0.7,0.7,0.3,0.45,0.25,0.6295454545454545
36,1239619389,1.0,0.5,0.2,0.75,0.55,0.6,0.4,0.65,0.9,0.95,1.0,1.0,1.0,0.95,0.9,1.0,1.0,0.5,0.85,0.85,0.65,0.2,0.4,0.85,0.5,1.0,0.9,1.0,1.0,0.95,0.75,0.75,0.45,0.5,0.0,0.5,0.85,0.6,0.7,0.65,0.65,0.4,0.75,0.55,0.55,0.4,0.4,0.55,0.6,0.85,0.25,0.6,0.55,0.55,0.6,0.55,0.95,0.6,0.7,0.6,0.85,0.7,0.7,0.7,0.65,0.8,0.6787878787878786
37,1239677341,1.0,0.4,0.8,0.75,0.45,0.6,0.2,0.65,0.9,0.95,1.0,1.0,1.0,0.95,0.9,1.0,1.0,0.5,0.85,0.85,0.3,0.05,0.6,0.85,0.5,1.0,0.9,1.0,1.0,0.05,0.75,0.75,0.45,0.5,0.45,0.5,0.85,0.6,0.7,0.65,0.35,0.4,0.75,0.55,0.55,0.6,0.4,0.55,0.4,0.85,0.25,0.6,0.55,0.55,0.6,0.55,0.95,0.6,0.3,0.6,0.85,0.3,0.7,0.7,0.35,0.1,0.6386363636363637
38,1237561619,1.0,0.3,0.8,0.65,0.7,0.75,0.35,0.15,1.0,0.95,1.0,1.0,1.0,1.0,0.9,1.0,0.0,0.65,0.8,0.1,0.6,0.5,0.75,0.9,0.6,0.95,0.9,0.95,0.95,0.8,0.85,0.9,0.5,0.55,0.55,0.6,0.8421052631578947,0.5,0.85,0.55,0.7,0.5,0.8,0.3684210526315789,0.45,0.6,0.8,0.55,0.6,0.8,0.3,0.6,0.5,0.6,0.5,0.7,0.85,0.5,0.55,0.85,0.8,0.55,0.6,0.45,0.75,0.6,0.6751594896331738
39,1246439677,1.0,0.15,0.25,0.2,0.5,0.45,0.25,0.6,1.0,0.95,1.0,0.9,1.0,1.0,1.0,0.95,1.0,0.8,0.9,0.95,0.0,0.1,0.45,0.9,0.55,1.0,0.95,1.0,0.95,0.95,0.95,1.0,0.35,0.3,0.1,0.25,0.8,0.35,0.4,0.5,0.6,0.4,0.15,0.45,0.55,0.65,0.75,0.65,0.65,0.15,0.2,0.45,0.4,0.35,0.4,0.6,0.9,0.4,0.2,0.6,0.55,0.35,0.5,0.35,0.2,0.25,0.5818181818181819
40,1245946359,1.0,0.35,0.9,0.6,0.55,0.3,0.05,0.5,1.0,1.0,1.0,0.9,1.0,0.95,0.85,1.0,0.9,0.55,0.85,0.85,0.5,0.25,0.3,0.85,0.45,1.0,0.95,1.0,0.95,0.85,0.75,0.75,0.25,0.05,0.55,0.45,0.85,0.5,0.75,0.5,0.5,0.45,0.65,0.6,0.3,0.25,0.6,0.35,0.55,0.9,0.4,0.5,0.45,0.5,0.75,0.75,1.0,0.55,0.75,0.65,0.75,0.55,0.75,0.45,0.7,0.7,0.6507575757575759
41,1244579131,1.0,0.3,0.7,0.7,0.6,0.3,0.45,0.45,0.95,0.9,1.0,1.0,1.0,1.0,1.0,0.0,0.95,0.4,0.75,0.95,0.5789473684210527,0.05263157894736842,0.3,0.8,0.7,0.9,0.9,0.9,0.85,0.8,0.8,0.85,0.1,0.35,0.3684210526315789,0.45,0.85,0.35,0.5,0.4,0.25,0.3,0.5,0.3,0.35,0.65,0.55,0.45,0.4,0.2,0.5,0.3,0.4,0.45,0.25,0.85,0.15,0.35,0.55,0.2,0.35,0.45,0.25,0.4,0.5,0.75,0.5583333333333332
42,1237467169,1.0,0.4,0.8,0.15,0.75,0.35,0.05,0.15,0.95,0.9,1.0,0.9,1.0,1.0,0.95,0.95,0.25,0.65,0.95,1.0,0.25,0.35,0.7,0.85,0.6,0.95,0.25,0.9,0.1,0.2,0.1,0.75,0.0,0.25,0.35,0.5263157894736842,0.8947368421052632,0.6,0.45,0.4,0.45,0.6,0.7,0.55,0.5,0.5,0.65,0.55,0.55,0.95,0.65,0.65,0.5,0.45,0.25,0.9,0.95,0.4,0.75,0.85,0.9,0.3,0.85,0.55,0.7,0.85,0.6078947368421054
43,1255945721,1.0,0.55,0.6,0.4,0.6,0.45,0.25,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.95,0.85,0.3,0.3,1.0,0.2,0.6,0.4,0.85,0.3,1.0,0.9,1.0,1.0,0.95,0.95,0.95,0.65,0.45,0.5,0.6,0.9,0.65,0.65,0.7,0.75,0.7,0.4,0.8,0.7,0.75,0.65,0.55,0.6,0.95,0.35,0.75,0.6,0.75,0.2,0.8,0.95,0.6,0.4,0.95,0.8,0.45,0.7,0.7,0.3,0.1,0.6787878787878786
44,1241126287,1.0,0.45,0.8,0.75,0.8,0.65,0.4,0.15,1.0,0.9,1.0,0.95,1.0,1.0,0.9,0.95,0.85,0.2,0.85,1.0,0.1,0.35,0.8,0.4,0.55,0.95,0.85,1.0,0.95,0.8,0.95,0.9,0.6,0.25,0.0,0.5,0.9473684210526315,0.6,0.55,0.45,0.65,0.65,0.2,0.45,0.55,0.65,0.45,0.5,0.5,0.75,0.75,0.65,0.6,0.55,0.55,0.6,0.9,0.3,0.35,0.7,0.75,0.4,0.7,0.65,0.3,0.2,0.642384370015949
