,caseid,year__match_rate,pid3__match_rate,300_1__match_rate,300_2__match_rate,300_3__match_rate,300_4__match_rate,302__match_rate,303__match_rate,305_1__match_rate,305_2__match_rate,305_3__match_rate,305_4__match_rate,305_5__match_rate,305_6__match_rate,305_7__match_rate,305_9__match_rate,305_10__match_rate,305_11__match_rate,305_12__match_rate,305_13__match_rate,307__match_rate,309e__match_rate,309dx_1__match_rate,309dx_2__match_rate,309dx_3__match_rate,309dx_4__match_rate,309dx_5__match_rate,309dx_6__match_rate,309dx_7__match_rate,309dx_8__match_rate,310a__match_rate,310b__match_rate,320a__match_rate,320b__match_rate,320c__match_rate,327a__match_rate,327b__match_rate,327d__match_rate,330a__match_rate,330b__match_rate,330c__match_rate,331a__match_rate,331b__match_rate,331d__match_rate,332a__match_rate,332b__match_rate,332c__match_rate,332d__match_rate,332e__match_rate,332f__match_rate,332g__match_rate,333a__match_rate,333b__match_rate,333c__match_rate,333d__match_rate,334a__match_rate,334b__match_rate,334c__match_rate,334d__match_rate,334e__match_rate,334f__match_rate,334g__match_rate,334h__match_rate,355a__match_rate,355e__match_rate,363__match_rate,overall_match_rate_mean
10,1237598511,1.0,0.45,0.65,0.6,0.45,0.9,0.05,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.9,0.7,0.95,0.95,0.35,0.0,0.35,0.85,0.4,1.0,1.0,1.0,1.0,0.95,0.75,0.65,0.25,0.4,0.2,0.4,0.0,0.9,0.75,0.3,0.15,0.3,0.8,0.45,0.25,0.2,0.25,0.2,0.15,0.95,0.25,0.35,0.35,0.35,0.35,0.55,1.0,0.65,0.75,0.25,0.85,0.6,0.75,0.25,0.7,1.0,0.6015151515151516
11,1242526779,1.0,0.05,0.35,0.35,0.5,0.7,0.3,0.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.3,0.95,1.0,0.35,0.2,0.7,0.8,0.35,0.9,1.0,1.0,1.0,0.05,0.05,0.05,0.15,0.55,0.2,0.5,0.9,0.15,0.75,0.6,0.4,0.55,0.1,0.25,0.75,0.35,0.55,0.65,0.5,0.95,0.5,0.6,0.55,0.5,0.55,0.5,0.95,0.7,0.8,0.7,0.9,0.55,0.8,0.5,0.65,0.0,0.5984848484848484
12,1245177145,1.0,0.2,0.5,0.55,0.35,0.3,0.1,0.65,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.05,0.15,0.8,1.0,1.0,0.6,0.1,0.3,0.85,0.5,1.0,1.0,1.0,0.9,0.95,0.65,0.7,0.2,0.45,0.35,0.35,0.85,0.7,0.35,0.5,0.6,0.45,0.8,0.35,0.5,0.5,0.45,0.55,0.5,0.95,0.65,0.5,0.5,0.45,0.55,0.45,0.8,0.7,0.85,0.7,0.8,0.35,0.75,0.45,0.2,0.35,0.6143939393939395
13,1240705581,1.0,0.15,0.85,0.6,0.1,0.9,0.15,0.45,0.95,0.95,1.0,0.95,1.0,1.0,1.0,1.0,0.8,0.7,0.85,1.0,0.55,0.25,0.65,0.8,0.5,1.0,1.0,0.95,0.95,0.9,0.8,0.1,0.1,0.6,0.25,0.65,0.15,0.3,0.35,0.45,0.4,0.45,0.9,0.35,0.3,0.35,0.45,0.35,0.3,0.8,0.5,0.35,0.45,0.35,0.45,0.55,0.9,0.65,0.75,0.5,0.8,0.7,0.65,0.45,0.3,0.6,0.6106060606060607
14,1242478789,1.0,0.4,0.75,0.8,0.75,0.4,0.4,0.1,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.95,0.9,0.8,0.95,1.0,0.25,0.3,0.3,0.25,0.55,1.0,0.9,0.95,1.0,0.95,0.85,0.85,0.55,0.4,0.35,0.6,0.15,0.95,0.75,0.5,0.35,0.5,0.9,0.65,0.5,0.65,0.7,0.55,0.55,0.75,0.65,0.55,0.5,0.5,0.5,0.35,0.05,0.85,0.85,0.35,0.15,0.75,0.15,0.55,0.65,0.75,0.6484848484848486
15,1234863299,1.0,0.25,0.75,0.8,0.5,0.75,0.15,0.45,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.95,0.85,0.8,0.85,1.0,0.65,0.25,0.55,0.85,0.65,1.0,0.95,1.0,1.0,0.9,0.05,0.05,0.35,0.5,0.2,0.4,0.9,0.35,0.6,0.2,0.85,0.6,0.9,0.5,0.25,0.45,0.4,0.25,0.4,1.0,0.55,0.3,0.3,0.3,0.75,0.35,0.05,0.55,0.75,0.75,0.3,0.65,0.3,0.35,0.55,0.65,0.6128787878787878
16,1238079387,1.0,0.0,0.85,0.4,0.6,0.7,0.1,0.6,0.95,0.95,1.0,0.9,1.0,1.0,0.95,1.0,0.8,0.8,0.1,1.0,0.1,0.25,0.7,0.75,0.35,0.95,1.0,0.95,0.95,0.85,0.5,0.05,0.15,0.2,0.45,0.55,0.9,0.4,0.4,0.65,0.65,0.5,0.15,0.4,0.8,0.65,0.45,0.85,0.75,0.95,0.75,0.65,0.55,0.55,0.65,0.4,0.95,0.3,0.1,0.65,0.75,0.35,0.8,0.7,0.15,0.1,0.6113636363636363
17,1246578297,1.0,0.4,0.85,0.4,0.25,0.15,0.15,0.05,0.95,0.9,1.0,1.0,1.0,1.0,0.0,0.95,0.7,0.6,0.25,1.0,0.45,0.5,0.75,0.85,0.35,1.0,0.9,0.9,0.8,0.85,0.55,0.55,0.25,0.3,0.45,0.85,1.0,0.2,0.45,0.65,0.65,0.6,0.9,0.45,0.7,0.6,0.65,0.7,0.75,0.85,0.75,0.65,0.5,0.65,0.55,0.7,0.9,0.65,0.7,0.75,0.9,0.55,0.75,0.6,0.4,0.85,0.6500000000000001
18,1235567217,1.0,0.2,0.3,0.75,0.75,0.85,0.3,0.25,1.0,0.95,1.0,0.9,1.0,1.0,1.0,0.95,0.85,0.35,0.9,0.95,0.3,0.15,0.65,0.9,0.5,1.0,0.85,0.95,0.9,0.1,0.05,0.7,0.45,0.2,0.1,0.7,0.9,0.4,0.55,0.9,0.2,0.75,0.85,0.5,0.75,0.7,0.8,0.8,0.85,0.95,0.7,0.75,0.8,0.8,0.7,0.7,1.0,0.6,0.75,0.9,0.8,0.7,0.8,0.85,0.5,0.65,0.6916666666666667
19,1236688157,1.0,0.45,0.85,0.55,0.7,0.85,0.15,0.45,0.95,0.9,1.0,1.0,1.0,1.0,1.0,0.05,0.75,0.4,0.75,1.0,0.35,0.15,0.7,0.85,0.6,1.0,0.95,0.95,0.8,0.15,0.55,0.05,0.3,0.15,0.5,0.85,1.0,0.8,0.5,0.7,0.7,0.6,0.9,0.5,0.75,0.4,0.3,0.75,0.8,0.85,0.25,0.7,0.45,0.65,0.55,0.7,0.9,0.35,0.65,0.8,0.9,0.6,0.8,0.65,0.55,0.85,0.6606060606060606
20,1255869345,1.0,0.25,0.7,0.65,0.5,0.7,0.25,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.75,1.0,1.0,0.55,0.45,0.6,0.95,0.4,1.0,1.0,1.0,1.0,1.0,0.65,0.6,0.35,0.3,0.15,0.6,0.8,0.85,0.25,0.7,0.3,0.55,0.8,0.45,0.3,0.35,0.3,0.45,0.25,0.9,0.6,0.6,0.55,0.6,0.45,0.35,0.95,0.5,0.8,0.35,0.75,0.55,0.7,0.7,0.6,0.85,0.665909090909091
21,1242431703,1.0,0.2,0.65,0.85,0.35,0.2,0.1,0.55,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.65,0.85,1.0,0.6,0.3,0.35,0.75,0.45,0.95,0.95,1.0,0.95,0.95,0.7,0.6,0.15,0.45,0.2,0.4,0.8,0.75,0.2,0.55,0.55,0.5,0.9,0.3,0.45,0.45,0.35,0.45,0.55,0.9,0.55,0.5,0.3,0.4,0.4,0.65,0.95,0.4,0.7,0.55,0.8,0.25,0.7,0.4,0.35,0.9,0.628030303030303
22,1237858209,1.0,0.15,0.25,0.75,0.45,0.75,0.15,0.45,1.0,0.95,1.0,0.95,1.0,1.0,0.95,1.0,0.2,0.8,0.9,1.0,0.6,0.2,0.55,0.8,0.4,1.0,0.95,1.0,1.0,0.9,0.85,0.8,0.3,0.6,0.15,0.3,0.9,0.3,0.65,0.2,0.9,0.35,0.8,0.4,0.2,0.6,0.25,0.8,0.3,0.95,0.4,0.25,0.25,0.25,0.2,0.3,0.95,0.45,0.7,0.8,0.3,0.55,0.3,0.25,0.4,0.55,0.6
23,1242787135,1.0,0.4,0.1,0.7,0.8,0.75,0.15,0.65,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.95,0.85,0.6,0.9,1.0,0.4,0.2,0.75,0.8,0.45,0.95,0.9,1.0,0.9,0.85,0.8,0.2,0.2,0.0,0.35,0.55,0.9,0.9,0.3,0.6,0.5,0.6,0.2,0.45,0.4,0.6,0.45,0.45,0.5,0.15,0.5,0.55,0.55,0.55,0.55,0.7,1.0,0.6,0.9,0.75,0.8,0.4,0.65,0.6,0.65,0.0,0.6333333333333334
24,1242429083,1.0,0.15,0.65,0.3,0.8,0.8,0.25,0.65,0.95,0.95,1.0,0.9,1.0,1.0,0.95,1.0,0.9,0.85,0.1,1.0,0.1,0.2,0.25,0.7,0.6,0.85,0.9,1.0,0.95,0.8,0.75,0.6,0.25,0.25,0.5,0.65,1.0,0.6,0.5,0.65,0.65,0.55,0.9,0.6,0.65,0.45,0.55,0.6,0.6,0.9,0.5,0.65,0.5,0.5,0.55,0.6,1.0,0.3,0.15,0.85,0.9,0.4,0.95,0.5,0.65,0.0,0.6477272727272726
25,1249716071,1.0,0.5,0.6,0.7,0.65,0.3,0.3,0.55,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.9,1.0,0.2,0.35,0.2,0.75,0.6,1.0,0.95,1.0,1.0,0.8,0.35,0.35,0.3,0.6,0.3,0.5,0.95,0.55,0.55,0.75,0.2,0.6,0.9,0.45,0.75,0.5,0.75,0.7,0.55,0.9,0.65,0.65,0.45,0.65,0.6,0.7,0.95,0.4,0.15,0.6,0.75,0.35,0.8,0.65,0.7,0.8,0.6712121212121213
26,1240087623,1.0,0.3,0.9,0.3,0.7,0.7,0.2,0.45,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.9,0.75,0.8,1.0,0.6,0.55,0.2,0.95,0.7,0.95,0.95,1.0,1.0,0.65,0.75,0.6,0.6,0.35,0.1,0.6,1.0,0.5,0.55,0.35,0.4,0.55,0.9,0.6,0.5,0.35,0.6,0.5,0.55,0.15,0.5,0.5,0.4,0.55,0.4,0.55,1.0,0.7,0.85,0.2,0.25,0.7,0.7,0.35,0.7,0.65,0.6500000000000001
27,1237032173,1.0,0.15,0.6,0.35,0.8,0.9,0.25,0.15,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.7,0.65,0.75,1.0,0.65,0.1,0.8,0.75,0.45,1.0,1.0,1.0,1.0,0.75,0.85,0.65,0.0,0.3,0.3,0.55,0.9,0.3,0.75,0.55,0.6,0.4,1.0,0.25,0.4,0.25,0.55,0.45,0.4,0.8,0.5,0.55,0.45,0.45,0.55,0.5,0.9,0.2,0.1,0.3,0.85,0.85,0.8,0.4,0.7,0.15,0.625
28,1249863351,1.0,0.2,0.65,0.2,0.35,0.8,0.15,0.55,0.95,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.85,0.6,0.15,1.0,0.35,0.35,0.35,0.75,0.55,0.95,0.95,1.0,0.95,0.95,0.75,0.65,0.55,0.45,0.45,0.4,0.8,0.8,0.8,0.55,0.55,0.55,0.9,0.35,0.5,0.45,0.4,0.5,0.6,0.95,0.6,0.55,0.35,0.45,0.4,0.65,0.95,0.35,0.7,0.6,0.15,0.25,0.75,0.45,0.6,0.9,0.625
29,1237908889,1.0,0.45,0.75,0.75,0.55,0.6,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.85,0.7,0.7,0.0,0.3,0.3,0.75,0.75,0.35,0.95,0.95,1.0,0.95,0.9,0.65,0.8,0.15,0.4,0.5,0.6,0.9,0.75,0.6,0.85,0.65,0.75,0.15,0.5,0.75,0.8,0.5,0.65,0.7,0.95,0.55,0.7,0.7,0.65,0.65,0.75,0.95,0.4,0.35,0.85,0.8,0.55,0.95,0.65,0.35,0.55,0.6818181818181818
30,1244694681,1.0,0.0,0.25,0.25,0.45,0.6,0.1,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.85,0.7,0.7,1.0,0.3,0.3,0.25,0.75,0.35,0.95,0.95,1.0,0.95,0.9,0.65,0.0,0.15,0.3,0.5,0.6,0.9,0.75,0.6,0.85,0.65,0.25,0.15,0.5,0.75,0.8,0.5,0.65,0.7,0.95,0.55,0.7,0.7,0.65,0.65,0.75,0.95,0.4,0.65,0.85,0.8,0.45,0.05,0.65,0.35,0.55,0.6287878787878787
31,1238294423,1.0,0.2,0.85,0.7,0.5,0.8,0.2,0.75,1.0,1.0,1.0,1.0,0.95,1.0,0.9,1.0,0.1,0.65,0.85,1.0,0.6,0.4,0.6,0.7,0.5,1.0,0.9,1.0,0.8,1.0,0.75,0.8,0.1,0.15,0.15,0.5,0.95,0.15,0.75,0.55,0.45,0.45,1.0,0.75,0.45,0.35,0.5,0.5,0.45,0.9,0.5,0.45,0.5,0.65,0.5,0.5,0.85,0.65,0.8,0.6,0.9,0.55,0.25,0.4,0.3,0.85,0.6492424242424243
32,1237400307,1.0,0.25,0.5,0.55,0.65,0.7,0.1,0.15,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.95,0.85,0.8,0.0,1.0,0.25,0.55,0.7,0.85,0.5,1.0,1.0,1.0,0.9,0.95,0.2,0.2,0.05,0.15,0.25,0.65,0.85,0.7,0.35,0.5,0.4,0.45,0.8,0.65,0.5,0.5,0.55,0.45,0.5,0.05,0.35,0.5,0.5,0.55,0.45,0.45,0.8,0.7,0.85,0.7,0.8,0.65,0.75,0.55,0.8,0.35,0.6151515151515152
33,1237464259,1.0,0.35,0.75,0.15,0.75,0.6,0.35,0.45,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.95,0.9,0.8,0.9,1.0,0.65,0.2,0.65,0.75,0.4,1.0,0.9,0.95,1.0,0.95,0.85,0.85,0.5,0.4,0.3,0.4,0.85,0.95,0.75,0.5,0.65,0.5,0.9,0.6,0.45,0.6,0.65,0.5,0.5,0.75,0.6,0.5,0.45,0.45,0.5,0.3,0.95,0.8,0.85,0.65,0.85,0.75,0.85,0.45,0.65,0.0,0.6878787878787879
34,1239831951,1.0,0.25,0.85,0.6,0.85,0.75,0.05,0.25,1.0,1.0,0.95,0.95,1.0,0.9,0.9,0.95,0.8,0.3,0.65,1.0,0.4,0.4,0.15,0.8,0.35,1.0,0.95,1.0,0.95,0.95,0.2,0.3,0.2,0.45,0.2,0.4,0.8,0.8,0.75,0.4,0.55,0.4,0.15,0.25,0.45,0.45,0.35,0.5,0.5,0.9,0.7,0.4,0.55,0.4,0.6,0.55,0.95,0.45,0.75,0.6,0.75,0.55,0.75,0.45,0.35,0.55,0.6106060606060606
35,1238391153,1.0,0.75,0.3,0.65,0.75,0.85,0.2,0.5,1.0,0.95,1.0,0.9,1.0,1.0,1.0,0.95,0.85,0.3,0.9,0.95,0.4,0.0,0.65,0.9,0.5,1.0,0.1,0.95,0.9,0.85,0.65,0.15,0.2,0.15,0.15,0.7,0.9,0.4,0.6,0.9,0.8,0.75,0.8,0.45,0.2,0.3,0.2,0.8,0.85,0.95,0.3,0.75,0.75,0.15,0.25,0.65,1.0,0.6,0.75,0.9,0.8,0.65,0.8,0.85,0.5,0.65,0.656060606060606
36,1239619389,1.0,0.1,0.65,0.15,0.6,0.65,0.2,0.65,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,0.95,1.0,0.4,0.2,0.6,0.9,0.4,1.0,0.9,1.0,0.95,1.0,0.85,0.8,0.25,0.6,0.1,0.65,0.95,0.75,0.7,0.65,0.55,0.6,1.0,0.65,0.4,0.4,0.55,0.5,0.45,0.95,0.55,0.45,0.55,0.45,0.65,0.7,0.95,0.7,0.9,0.7,0.65,0.7,0.75,0.55,0.1,0.0,0.662878787878788
37,1239677341,1.0,0.35,0.7,0.55,0.75,0.75,0.3,0.35,0.95,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.8,0.3,0.8,1.0,0.25,0.35,0.55,0.25,0.85,1.0,0.95,1.0,0.95,0.85,0.5,0.4,0.25,0.35,0.45,0.55,0.9,0.65,0.6,0.6,0.4,0.5,0.85,0.55,0.4,0.5,0.35,0.4,0.45,0.9,0.4,0.6,0.65,0.65,0.7,0.45,0.95,0.35,0.9,0.65,0.85,0.3,0.65,0.55,0.5,0.85,0.6515151515151516
38,1237561619,1.0,0.4,0.75,0.8,0.75,0.4,0.4,0.15,1.0,0.95,1.0,1.0,1.0,1.0,0.0,0.95,0.9,0.8,0.95,1.0,0.7,0.35,0.7,0.75,0.45,1.0,0.1,0.95,1.0,0.95,0.85,0.85,0.55,0.4,0.15,0.6,0.85,0.95,0.25,0.5,0.65,0.5,0.9,0.65,0.5,0.65,0.7,0.45,0.45,0.75,0.35,0.45,0.5,0.5,0.5,0.65,0.95,0.85,0.85,0.35,0.15,0.75,0.15,0.55,0.65,0.75,0.6553030303030303
39,1246439677,1.0,0.45,0.15,0.75,0.6,0.8,0.25,0.45,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.6,0.25,0.9,1.0,0.0,0.3,0.65,0.85,0.35,1.0,1.0,1.0,1.0,0.8,0.85,0.8,0.35,0.4,0.6,0.6,0.9,0.8,0.65,0.65,0.35,0.65,0.2,0.55,0.75,0.2,0.35,0.65,0.4,0.9,0.6,0.6,0.5,0.5,0.5,0.55,0.85,0.3,0.2,0.7,0.8,0.45,0.7,0.4,0.75,0.65,0.646969696969697
40,1245946359,1.0,0.5,0.15,0.65,0.9,0.9,0.45,0.05,0.95,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7,0.85,1.0,0.5,0.25,0.7,0.8,0.45,1.0,1.0,0.95,0.95,0.1,0.7,0.7,0.5,0.6,0.15,0.6,0.85,0.65,0.65,0.45,0.4,0.5,0.9,0.6,0.6,0.6,0.35,0.6,0.6,0.8,0.45,0.55,0.5,0.6,0.45,0.35,0.9,0.55,0.75,0.5,0.8,0.7,0.3,0.45,0.7,0.6,0.6583333333333333
41,1244579131,1.0,0.5,0.15,0.7,0.5,0.2,0.3,0.75,1.0,1.0,1.0,1.0,0.95,1.0,0.9,1.0,0.9,0.35,0.85,1.0,0.05,0.25,0.6,0.3,0.5,1.0,0.9,1.0,0.8,1.0,0.0,0.8,0.6,0.15,0.25,0.5,0.95,0.85,0.75,0.45,0.55,0.45,1.0,0.75,0.55,0.65,0.5,0.5,0.45,0.1,0.5,0.55,0.5,0.65,0.5,0.5,0.85,0.65,0.8,0.4,0.1,0.55,0.25,0.6,0.7,0.85,0.6242424242424244
42,1237467169,1.0,0.0,0.8,0.7,0.2,0.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.95,0.85,0.75,0.9,1.0,0.2,0.4,0.7,0.75,0.65,0.05,0.2,0.95,0.1,0.95,0.65,0.25,0.1,0.1,0.2,0.6,0.9,0.6,0.25,0.5,0.55,0.55,0.15,0.35,0.55,0.5,0.6,0.55,0.6,0.95,0.45,0.6,0.4,0.5,0.45,0.65,0.9,0.25,0.25,0.85,0.85,0.25,0.95,0.6,0.65,0.9,0.5886363636363635
43,1255945721,1.0,0.35,0.5,0.4,0.65,0.25,0.1,0.1,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.95,0.8,0.8,0.0,1.0,0.3,0.55,0.35,0.85,0.5,1.0,1.0,1.0,0.9,0.95,0.15,0.05,0.15,0.5,0.1,0.4,0.9,0.3,0.65,0.55,0.65,0.5,0.2,0.4,0.55,0.55,0.5,0.6,0.55,1.0,0.4,0.55,0.55,0.45,0.5,0.5,0.85,0.3,0.15,0.75,0.75,0.35,0.75,0.5,0.75,0.35,0.5893939393939394
44,1241126287,1.0,0.35,0.25,0.75,0.9,0.7,0.15,0.2,0.95,0.95,1.0,0.95,1.0,1.0,1.0,0.95,0.9,0.85,0.75,1.0,0.45,0.55,0.65,0.8,0.55,0.9,0.95,1.0,1.0,0.8,0.75,0.7,0.3,0.5,0.35,0.5,0.9,0.6,0.4,0.5,0.5,0.4,0.95,0.35,0.5,0.3,0.6,0.4,0.5,0.9,0.35,0.55,0.5,0.5,0.5,0.75,1.0,0.25,0.95,0.7,0.85,0.7,0.65,0.4,0.25,0.0,0.6522727272727272
