community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
0,200,0.8023333333333333,0.7119296482412061,0.19999999999999996
3,200,0.9196666666666666,0.883996649916248,0.4666666666666667
4,200,0.8896666666666666,0.8347035175879398,0.2666666666666667
5,200,0.797,0.7179296482412061,0.1333333333333333
7,200,0.8813333333333333,0.8210988274706869,0.2666666666666667
8,200,0.8113333333333334,0.7321340033500838,0.19999999999999996
11,200,0.7266666666666666,0.6367772194304857,0.1333333333333333
12,200,0.8066666666666666,0.7197688442211057,0.19999999999999996
13,200,0.9213333333333333,0.8797487437185931,0.33333333333333337
15,200,0.8996666666666667,0.8495343383584592,0.33333333333333337
16,200,0.8063333333333333,0.7178927973199332,0.1333333333333333
19,200,0.912,0.8679865996649918,0.33333333333333337
22,200,0.8076666666666666,0.7162914572864322,0.19999999999999996
26,200,0.864,0.8043249581239532,0.33333333333333337
31,200,0.9203333333333333,0.8834338358458964,0.33333333333333337
57,200,0.7926666666666666,0.6989849246231157,0.1333333333333333
9,181,0.7300184162062615,0.6429343155310006,0.1333333333333333
6,179,0.8446927374301676,0.7740464084698596,0.19999999999999996
24,176,0.8265151515151515,0.7502034632034633,0.2666666666666667
2,173,0.7063583815028902,0.6130393870143837,0.1333333333333333
29,147,0.7868480725623583,0.6920945547168639,0.1333333333333333
58,131,0.9221374045801527,0.8839851242904679,0.33333333333333337
10,122,0.7568306010928961,0.6533532041728762,0.06666666666666665
1,121,0.8319559228650137,0.7510468319559229,0.19999999999999996
55,109,0.7394495412844037,0.6373994789896931,0.1333333333333333
53,108,0.7697530864197532,0.679785392869505,0.19999999999999996
25,102,0.8019607843137255,0.6994887724066525,0.19999999999999996
49,91,0.7978021978021979,0.6993243793243794,0.19999999999999996
37,90,0.7844444444444445,0.6938327091136081,0.2666666666666667
50,86,0.7527131782945737,0.6553944368445054,0.06666666666666665
28,72,0.6953703703703704,0.5975743348982786,0.1333333333333333
27,65,0.7200000000000001,0.6331410256410257,0.19999999999999996
41,61,0.8295081967213115,0.7500910746812387,0.33333333333333337
56,61,0.7464480874316939,0.649216757741348,0.1333333333333333
17,57,0.8187134502923976,0.7359649122807018,0.19999999999999996
36,53,0.7647798742138365,0.6809869375907113,0.2666666666666667
43,52,0.6743589743589744,0.5882352941176471,0.06666666666666665
48,52,0.667948717948718,0.5832076420311714,0.06666666666666665
39,51,0.7111111111111111,0.622640522875817,0.19999999999999996
23,49,0.7537414965986394,0.6434240362811792,0.19999999999999996
54,49,0.8802721088435375,0.8131519274376418,0.33333333333333337
42,47,0.7290780141843971,0.6310823311748381,0.1333333333333333
34,42,0.8746031746031746,0.8023228803716609,0.4
52,42,0.7587301587301587,0.6822299651567946,0.2666666666666667
30,37,0.7117117117117118,0.6134134134134134,0.19999999999999996
44,37,0.6864864864864865,0.593993993993994,0.19999999999999996
47,36,0.7259259259259259,0.6190476190476192,0.2666666666666667
33,30,0.7533333333333333,0.6421455938697318,0.33333333333333337
45,29,0.6942528735632184,0.5865353037766831,0.19999999999999996
14,28,0.7238095238095237,0.635626102292769,0.33333333333333337
20,28,0.6476190476190475,0.5502645502645502,0.19999999999999996
21,28,0.6904761904761905,0.5821869488536155,0.06666666666666665
32,28,0.6904761904761905,0.5961199294532629,0.2666666666666667
18,25,0.7066666666666667,0.6106666666666667,0.2666666666666667
40,25,0.8053333333333333,0.7088888888888889,0.33333333333333337
35,21,0.746031746031746,0.6384126984126985,0.19999999999999996
38,20,0.7466666666666667,0.6421052631578947,0.2666666666666667
46,19,0.6666666666666666,0.5458089668615985,0.1333333333333333
51,15,0.6933333333333332,0.6012698412698412,0.33333333333333337
