community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
0,200,0.7986666666666666,0.7064656616415411,0.06666666666666665
1,200,0.926,0.8707269681742044,0.33333333333333337
9,200,0.8583333333333334,0.7850284757118929,0.33333333333333337
10,200,0.944,0.9006633165829148,0.4
16,200,0.9426666666666667,0.8969380234505864,0.4
17,200,0.867,0.793386934673367,0.2666666666666667
19,200,0.8213333333333334,0.7314237855946399,0.1333333333333333
25,200,0.908,0.8481005025125629,0.33333333333333337
27,200,0.8173333333333334,0.7272294807370185,0.1333333333333333
35,200,0.941,0.8964891122278058,0.4666666666666667
38,200,0.8486666666666667,0.7771356783919598,0.2666666666666667
41,200,0.8306666666666667,0.749353433835846,0.19999999999999996
50,200,0.9126666666666667,0.84985594639866,0.2666666666666667
52,200,0.8183333333333334,0.7389447236180905,0.2666666666666667
55,200,0.8683333333333334,0.8031256281407035,0.33333333333333337
56,200,0.829,0.7483316582914574,0.33333333333333337
3,198,0.8057239057239057,0.7172366644447863,0.06666666666666665
7,191,0.6984293193717277,0.6063855975016075,0.06666666666666665
12,173,0.8254335260115607,0.7390330241519918,0.1333333333333333
8,157,0.7770700636942676,0.6891719745222931,0.1333333333333333
43,142,0.8859154929577465,0.8242400026637368,0.33333333333333337
14,139,0.8057553956834532,0.7055642442567686,0.06666666666666665
2,136,0.6803921568627451,0.5900580973129993,0.06666666666666665
5,136,0.8426470588235294,0.7544662309368193,0.06666666666666665
13,136,0.7421568627450981,0.639433551198257,0.06666666666666665
31,132,0.7267676767676767,0.638792505204719,0.1333333333333333
11,123,0.7685636856368564,0.682056066462304,0.19999999999999996
29,110,0.74,0.6583708646093968,0.2666666666666667
20,93,0.7526881720430108,0.6558983948885773,0.19999999999999996
24,85,0.7349019607843138,0.6436788048552755,0.19999999999999996
37,85,0.8015686274509805,0.714173669467787,0.2666666666666667
15,63,0.7492063492063492,0.6519542584058713,0.19999999999999996
53,63,0.7597883597883598,0.6864994026284349,0.19999999999999996
21,61,0.6830601092896176,0.5880510018214937,0.19999999999999996
45,61,0.726775956284153,0.6348998178506375,0.19999999999999996
42,53,0.8226415094339623,0.7492985002418965,0.4
6,50,0.724,0.6353197278911564,0.19999999999999996
33,48,0.7361111111111112,0.6274231678486998,0.19999999999999996
4,46,0.8202898550724638,0.7347504025764896,0.33333333333333337
49,43,0.786046511627907,0.6828349944629014,0.19999999999999996
44,40,0.745,0.6291452991452992,0.19999999999999996
34,39,0.8051282051282052,0.7095816464237517,0.19999999999999996
26,38,0.6894736842105262,0.5997155049786629,0.19999999999999996
28,37,0.681081081081081,0.585985985985986,0.2666666666666667
48,36,0.701851851851852,0.6049735449735449,0.19999999999999996
18,33,0.7090909090909091,0.6232323232323234,0.19999999999999996
30,27,0.6962962962962963,0.5863247863247864,0.19999999999999996
22,24,0.7,0.585024154589372,0.19999999999999996
54,23,0.7681159420289856,0.6642951251646904,0.33333333333333337
40,22,0.696969696969697,0.5728715728715728,0.19999999999999996
46,21,0.6730158730158731,0.5682539682539682,0.19999999999999996
57,19,0.7333333333333333,0.6444444444444445,0.33333333333333337
51,18,0.837037037037037,0.7507625272331155,0.4
39,17,0.6901960784313725,0.5803921568627451,0.19999999999999996
47,16,0.7124999999999999,0.6016666666666666,0.19999999999999996
23,11,0.6424242424242425,0.5127272727272727,0.19999999999999996
32,10,0.7066666666666667,0.5703703703703704,0.2666666666666667
36,10,0.6799999999999999,0.5644444444444445,0.19999999999999996
58,10,0.64,0.522962962962963,0.2666666666666667
