community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
0,200,0.9390000000000001,0.8917286432160807,0.5
1,200,0.9315,0.8891206030150756,0.4
9,200,0.9785,0.9631608040201006,0.7
10,200,0.989,0.9784623115577891,0.6
16,200,0.9805,0.9623366834170854,0.5
17,200,0.9825,0.9703065326633167,0.7
19,200,0.989,0.9786633165829146,0.7
25,200,0.9985,0.9970301507537689,0.9
27,200,0.9875,0.9761859296482411,0.8
35,200,0.993,0.9861608040201006,0.7
38,200,0.993,0.9869145728643215,0.9
41,200,0.9995,0.9989999999999999,0.9
50,200,0.982,0.9672562814070352,0.8
52,200,0.994,0.9882713567839198,0.7
55,200,0.9725,0.9503869346733669,0.6
56,200,0.996,0.9920904522613064,0.8
3,198,0.9782828282828283,0.9583192329385224,0.6
7,191,0.8916230366492147,0.8485092311931663,0.5
12,173,0.9317919075144508,0.884722408925931,0.6
8,157,0.945859872611465,0.9057651478033645,0.6
43,142,0.9584507042253521,0.9271401458395765,0.6
14,139,0.9007194244604316,0.8338859347304765,0.5
2,136,0.875,0.7931372549019607,0.5
5,136,0.9477941176470588,0.906851851851852,0.5
13,136,0.9058823529411765,0.837331154684096,0.6
31,132,0.9090909090909091,0.8454314133703448,0.5
11,123,0.943089430894309,0.8986538717846196,0.6
29,110,0.9590909090909091,0.9265387823185989,0.8
20,93,0.9376344086021505,0.9039036933146332,0.6
24,85,0.9164705882352941,0.8681512605042019,0.6
37,85,0.9647058823529412,0.9476750700280113,0.7
15,63,0.8777777777777778,0.7987711213517665,0.5
53,63,0.9428571428571428,0.9054787506400411,0.6
21,61,0.9081967213114754,0.8544262295081969,0.6
45,61,0.9622950819672131,0.9383606557377051,0.7
42,53,0.9849056603773585,0.9738751814223512,0.9
6,50,0.858,0.7728163265306123,0.5
33,48,0.9375,0.9028368794326241,0.6
4,46,0.8826086956521739,0.8246376811594204,0.4
49,43,0.9488372093023256,0.9063122923588041,0.6
44,40,0.9225,0.8662820512820514,0.6
34,39,0.9128205128205128,0.8690958164642377,0.6
26,38,0.8763157894736843,0.794452347083926,0.5
28,37,0.9216216216216216,0.8744744744744746,0.7
48,36,0.9388888888888889,0.8947619047619049,0.6
18,33,0.9545454545454546,0.9435606060606061,0.8
30,27,0.8703703703703703,0.7937321937321938,0.6
22,24,0.925,0.8855072463768116,0.8
54,23,0.8869565217391304,0.8197628458498025,0.5
40,22,0.8863636363636364,0.8064935064935064,0.6
46,21,0.9,0.8295238095238096,0.6
57,19,0.9421052631578948,0.8970760233918129,0.8
51,18,0.9833333333333333,0.9679738562091503,0.8
39,17,0.9117647058823529,0.861764705882353,0.6
47,16,0.93125,0.8875000000000003,0.8
23,11,0.8454545454545455,0.749090909090909,0.5
32,10,0.96,0.928888888888889,0.8
36,10,0.97,0.9444444444444446,0.8
58,10,0.94,0.8844444444444446,0.8
