community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
2,50,1.0,1.0,1.0
10,50,0.994,0.9881632653061224,0.8
16,50,0.99,0.9801632653061223,0.8
32,50,0.994,0.9881632653061224,0.8
40,50,0.978,0.9597551020408164,0.8
42,50,0.988,0.9771428571428571,0.8
44,50,0.996,0.9919999999999999,0.8
49,50,0.988,0.9766530612244899,0.8
53,50,0.994,0.9881632653061224,0.8
55,50,0.978,0.9582857142857144,0.8
56,50,0.996,0.9921632653061223,0.9
61,50,0.988,0.9766530612244899,0.7
62,50,0.998,0.9959999999999999,0.9
67,50,0.992,0.9841632653061225,0.7
80,50,0.994,0.9881632653061224,0.8
90,50,0.984,0.9697959183673469,0.8
97,50,0.992,0.9849795918367348,0.9
102,50,0.988,0.9766530612244899,0.8
103,50,0.99,0.9801632653061225,0.8
110,50,1.0,1.0,1.0
118,50,0.992,0.9843265306122451,0.8
130,50,0.994,0.9884897959183674,0.9
131,50,1.0,1.0,1.0
135,50,1.0,1.0,1.0
142,50,0.998,0.9959999999999999,0.9
148,50,0.998,0.9959999999999999,0.9
1,49,0.9959183673469387,0.9920068027210883,0.9
6,49,0.9897959183673469,0.9801020408163267,0.8
25,49,0.9877551020408163,0.9761904761904762,0.8
30,49,0.9877551020408163,0.9758503401360545,0.7
52,49,0.9938775510204082,0.9879251700680274,0.8
70,49,0.9979591836734694,0.9959183673469386,0.9
81,49,0.9918367346938776,0.9841836734693878,0.8
84,49,0.9877551020408163,0.9760204081632653,0.7
89,49,0.9959183673469387,0.9918367346938775,0.8
105,49,0.9755102040816327,0.9534013605442178,0.7
122,49,0.9795918367346939,0.9610544217687075,0.8
125,49,0.9693877551020408,0.9435374149659865,0.8
11,48,0.95625,0.9249113475177306,0.7
33,48,0.9958333333333333,0.9916666666666666,0.8
43,48,0.94375,0.899113475177305,0.6
50,48,0.9833333333333333,0.9679078014184399,0.8
73,48,0.9958333333333333,0.9918439716312054,0.9
115,48,0.99375,0.9875,0.8
121,48,0.9625,0.9368794326241137,0.7
128,48,0.99375,0.9875,0.7
151,48,0.9583333333333334,0.923936170212766,0.7
0,47,0.9893617021276596,0.9792784458834412,0.8
3,47,0.9808510638297873,0.9629972247918596,0.8
4,47,0.9872340425531915,0.9772432932469937,0.9
21,47,0.997872340425532,0.9957446808510639,0.9
37,47,0.9914893617021276,0.9831637372802962,0.8
63,47,0.9936170212765958,0.9877890841813135,0.9
77,47,0.9914893617021276,0.9835337650323774,0.8
19,46,0.9956521739130435,0.991304347826087,0.8
41,46,0.9978260869565218,0.9956521739130435,0.9
87,46,0.9869565217391304,0.9758454106280194,0.8
23,45,0.9733333333333334,0.9511111111111112,0.8
38,45,0.9911111111111112,0.9828282828282828,0.8
99,45,0.9977777777777778,0.9955555555555554,0.9
104,45,0.9977777777777778,0.9955555555555554,0.9
106,45,0.9955555555555555,0.9911111111111112,0.8
124,45,0.9511111111111111,0.9094949494949496,0.6
9,44,0.9818181818181818,0.9649048625792811,0.7
48,44,0.9431818181818182,0.9237843551797043,0.8
54,44,0.9727272727272728,0.9490486257928119,0.8
96,44,0.9318181818181819,0.8750528541226218,0.7
17,43,0.9837209302325581,0.9720930232558139,0.9
47,43,0.9906976744186047,0.9827242524916945,0.9
86,43,0.9790697674418605,0.9610188261351053,0.8
146,43,0.9976744186046511,0.9953488372093022,0.9
83,42,0.9785714285714285,0.9655052264808361,0.9
126,42,0.9761904761904762,0.9556329849012778,0.7
14,41,0.9829268292682927,0.9675609756097562,0.8
29,41,0.9829268292682927,0.9689024390243902,0.8
31,41,0.9926829268292683,0.9856097560975611,0.8
34,41,0.9536585365853658,0.9146341463414634,0.7
71,41,0.975609756097561,0.9556097560975612,0.8
74,41,0.9975609756097561,0.9951219512195122,0.9
101,41,0.9902439024390244,0.9812195121951219,0.8
7,40,0.945,0.9133333333333334,0.7
20,40,0.9925,0.9852564102564103,0.8
22,40,0.89,0.8129487179487178,0.6
57,40,0.9825,0.9703846153846155,0.9
127,40,0.9975,0.995,0.9
5,39,0.9615384615384616,0.9292847503373819,0.6
8,39,0.9538461538461538,0.9489878542510122,0.9
13,39,0.9948717948717949,0.9900134952766532,0.9
76,39,0.9846153846153846,0.9697705802968961,0.7
136,39,0.9974358974358974,0.9948717948717949,0.9
27,38,0.9973684210526316,0.9947368421052631,0.9
65,38,0.9947368421052631,0.9894736842105262,0.8
100,38,0.9447368421052631,0.9054054054054056,0.7
114,38,0.9289473684210526,0.9091038406827883,0.7
24,37,0.9945945945945946,0.9891891891891891,0.8
72,37,0.9675675675675676,0.9549549549549551,0.9
94,36,0.9972222222222222,0.9944444444444445,0.9
107,36,0.9777777777777777,0.9565079365079365,0.7
35,35,0.9828571428571429,0.9680672268907565,0.8
64,35,0.9628571428571429,0.9378151260504202,0.8
116,35,0.9857142857142858,0.9727731092436974,0.8
79,34,0.9529411764705882,0.9115864527629233,0.7
144,33,0.9878787878787879,0.9761363636363638,0.8
15,32,0.940625,0.8933467741935485,0.7
51,31,0.9838709677419355,0.9686021505376344,0.8
141,31,0.9774193548387097,0.9565591397849463,0.8
12,30,0.9099999999999999,0.8593103448275864,0.6
18,30,0.8999999999999999,0.8333333333333334,0.6
26,30,0.8633333333333333,0.7749425287356322,0.5
28,30,0.9366666666666666,0.9009195402298853,0.7
36,30,0.9199999999999999,0.8680459770114946,0.7
39,30,0.8766666666666666,0.797471264367816,0.6
45,30,0.9033333333333333,0.8420689655172415,0.7
46,30,0.8633333333333333,0.7873563218390804,0.5
58,30,0.8033333333333333,0.7013793103448274,0.30000000000000004
59,30,0.9166666666666666,0.8765517241379311,0.8
60,30,0.8300000000000001,0.7473563218390805,0.4
66,30,0.9099999999999999,0.8498850574712645,0.6
68,30,0.82,0.7094252873563219,0.4
69,30,0.9366666666666666,0.8921839080459772,0.6
75,30,0.8999999999999999,0.8326436781609197,0.6
78,30,0.9133333333333333,0.8689655172413795,0.6
82,30,0.8866666666666666,0.8266666666666668,0.6
85,30,0.8866666666666666,0.8101149425287356,0.6
88,30,0.9199999999999999,0.8731034482758622,0.7
91,30,0.98,0.9645977011494253,0.8
92,30,0.9199999999999999,0.8666666666666669,0.7
93,30,0.9099999999999999,0.8627586206896554,0.8
95,30,0.9666666666666667,0.9379310344827586,0.7
98,30,0.88,0.7993103448275862,0.4
108,30,0.8766666666666667,0.8029885057471265,0.4
109,30,0.8999999999999999,0.8491954022988506,0.6
111,30,0.9233333333333333,0.8714942528735633,0.8
112,30,0.96,0.9370114942528737,0.7
113,30,0.8733333333333333,0.7871264367816091,0.5
117,30,0.9766666666666667,0.9629885057471267,0.9
119,30,0.8666666666666667,0.7689655172413793,0.4
120,30,0.9833333333333333,0.9694252873563219,0.8
123,30,0.9233333333333333,0.8668965517241379,0.7
