community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
5,39,0.8495726495726496,0.7592442645074224,0.33333333333333337
8,39,0.8512820512820513,0.7712100764732344,0.33333333333333337
13,39,0.8222222222222222,0.725596041385515,0.33333333333333337
76,39,0.9111111111111111,0.8571300044984257,0.4
136,39,0.8170940170940171,0.7263157894736842,0.33333333333333337
27,38,0.856140350877193,0.7744902797534376,0.4666666666666667
65,38,0.8157894736842105,0.7243243243243243,0.2666666666666667
100,38,0.6929824561403508,0.5972498814604078,0.19999999999999996
114,38,0.8578947368421053,0.78615457562826,0.4666666666666667
24,37,0.8792792792792793,0.8000000000000002,0.19999999999999996
72,37,0.7747747747747747,0.6784784784784785,0.33333333333333337
94,36,0.8166666666666667,0.7328042328042329,0.33333333333333337
107,36,0.8981481481481481,0.8252910052910054,0.33333333333333337
35,35,0.8590476190476191,0.7857703081232493,0.4666666666666667
64,35,0.7714285714285715,0.6710364145658263,0.19999999999999996
116,35,0.8152380952380952,0.7322128851540617,0.4
79,34,0.7784313725490196,0.687106357694593,0.33333333333333337
144,33,0.7717171717171717,0.671969696969697,0.33333333333333337
15,32,0.7729166666666667,0.6823924731182797,0.2666666666666667
51,31,0.8107526881720429,0.71168458781362,0.33333333333333337
141,31,0.864516129032258,0.791541218637993,0.33333333333333337
12,30,0.7822222222222223,0.7042145593869733,0.33333333333333337
18,30,0.6622222222222223,0.5819157088122605,0.19999999999999996
26,30,0.7044444444444444,0.6102681992337164,0.2666666666666667
28,30,0.7,0.6016858237547893,0.19999999999999996
36,30,0.7066666666666666,0.6076628352490422,0.19999999999999996
39,30,0.7088888888888889,0.6075095785440614,0.19999999999999996
45,30,0.6822222222222222,0.5848275862068966,0.19999999999999996
46,30,0.6844444444444444,0.5984674329501917,0.19999999999999996
58,30,0.6977777777777778,0.5926436781609196,0.1333333333333333
59,30,0.6822222222222222,0.5986206896551723,0.19999999999999996
60,30,0.6599999999999999,0.5645977011494253,0.19999999999999996
66,30,0.7,0.6173180076628352,0.2666666666666667
68,30,0.7288888888888889,0.6377011494252874,0.19999999999999996
69,30,0.7111111111111111,0.6128735632183908,0.2666666666666667
75,30,0.6688888888888889,0.5645977011494253,0.2666666666666667
78,30,0.6644444444444444,0.5716475095785442,0.06666666666666665
82,30,0.6955555555555555,0.593103448275862,0.19999999999999996
85,30,0.6644444444444444,0.5612260536398467,0.1333333333333333
88,30,0.7511111111111111,0.6582375478927203,0.2666666666666667
91,30,0.7444444444444445,0.668352490421456,0.2666666666666667
92,30,0.6933333333333334,0.5855938697318008,0.2666666666666667
93,30,0.7,0.6121072796934866,0.1333333333333333
95,30,0.7,0.5986206896551723,0.2666666666666667
98,30,0.6644444444444444,0.5771647509578544,0.2666666666666667
108,30,0.7022222222222221,0.6015325670498085,0.19999999999999996
109,30,0.7377777777777778,0.6426053639846744,0.2666666666666667
111,30,0.7888888888888889,0.7009961685823756,0.33333333333333337
