community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
12,43,0.8212624584717608,0.7306122448979592,0.48571428571428577
60,41,0.8515679442508711,0.7727177700348433,0.6
49,39,0.8278388278388278,0.7398881819934452,0.48571428571428577
73,38,0.8488721804511278,0.7555374923795976,0.5428571428571429
89,36,0.8650793650793651,0.7976417233560091,0.6571428571428571
27,34,0.8084033613445378,0.7074102368220015,0.48571428571428577
40,34,0.8294117647058823,0.7344537815126051,0.5714285714285714
36,32,0.8517857142857143,0.7662442396313366,0.5714285714285714
37,30,0.8238095238095238,0.7354351395730707,0.5714285714285714
38,30,0.8114285714285714,0.7249917898193762,0.5142857142857142
41,30,0.8047619047619048,0.7060098522167487,0.5428571428571429
42,30,0.8161904761904761,0.7265024630541872,0.5714285714285714
45,30,0.8123809523809524,0.7129720853858784,0.5714285714285714
63,30,0.8257142857142857,0.7288013136288999,0.5428571428571429
65,30,0.8114285714285714,0.7109359605911331,0.5142857142857142
69,30,0.8095238095238095,0.7098193760262727,0.5142857142857142
75,30,0.8114285714285714,0.7061412151067323,0.48571428571428577
76,30,0.8257142857142857,0.7366174055829229,0.48571428571428577
78,30,0.8209523809523809,0.7251231527093597,0.5714285714285714
79,30,0.8609523809523809,0.7768801313628899,0.6285714285714286
84,30,0.8666666666666667,0.7848275862068966,0.5714285714285714
92,30,0.8266666666666667,0.7302463054187192,0.5428571428571429
