community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
1,200,0.8592857142857143,0.7832132089016512,0.48571428571428577
4,200,0.8528571428571429,0.7667939698492463,0.5142857142857142
6,200,0.8008571428571428,0.7085398420674803,0.4571428571428572
8,200,0.87,0.7942770997846377,0.5428571428571429
11,200,0.8495714285714285,0.764097631012204,0.5428571428571429
13,200,0.878,0.8062182340272793,0.5428571428571429
54,200,0.8418571428571429,0.7467437185929648,0.48571428571428577
29,196,0.8504373177842566,0.7717275921357555,0.5142857142857142
56,191,0.8700074794315632,0.7904279022162738,0.48571428571428577
58,191,0.8741959611069559,0.7970397197181437,0.5714285714285714
2,173,0.8255986787778695,0.7320377162829105,0.48571428571428577
28,166,0.8528399311531842,0.7722296980128306,0.5428571428571429
25,162,0.8358024691358025,0.7530842288606264,0.48571428571428577
3,159,0.8292902066486972,0.7389834749280654,0.5142857142857142
14,159,0.8522911051212938,0.7720654633957716,0.5142857142857142
50,148,0.8610038610038611,0.7774170672129855,0.5428571428571429
16,146,0.8336594911937378,0.7387920912342264,0.48571428571428577
46,142,0.8655935613682093,0.7911297572670064,0.5142857142857142
15,138,0.8215320910973085,0.7273911532242221,0.4571428571428572
20,132,0.8285714285714286,0.7357655067578733,0.48571428571428577
26,129,0.8363233665559247,0.7440095514950166,0.48571428571428577
5,120,0.8069047619047619,0.7105162064825932,0.4571428571428572
27,118,0.82590799031477,0.7335858115519133,0.4571428571428572
0,114,0.8235588972431078,0.7287776964535232,0.48571428571428577
7,109,0.8128440366972478,0.7250958691325664,0.4285714285714286
19,107,0.8427236315086782,0.7480212610524726,0.48571428571428577
17,101,0.8588401697312589,0.7763903818953325,0.5428571428571429
24,99,0.8300144300144301,0.7409252878640634,0.48571428571428577
21,92,0.8301242236024845,0.7379974063203877,0.5142857142857142
30,87,0.7835796387520526,0.6781838316722036,0.4285714285714286
55,87,0.8285714285714286,0.737106197731699,0.4571428571428572
22,86,0.8272425249169435,0.7424584717607974,0.5428571428571429
35,80,0.8546428571428571,0.7703164556962024,0.5428571428571429
23,79,0.8430379746835444,0.7605786618444847,0.5428571428571429
51,79,0.8585895117540687,0.7843000880975565,0.5428571428571429
32,75,0.8613333333333333,0.7766486486486488,0.5714285714285714
12,74,0.8247104247104248,0.7391759665732268,0.4571428571428572
52,72,0.8253968253968254,0.7334562933154483,0.5142857142857142
33,69,0.8600414078674948,0.7849348435026184,0.5714285714285714
18,66,0.7952380952380953,0.7096103896103897,0.4571428571428572
34,65,0.8408791208791209,0.7494505494505495,0.5428571428571429
43,65,0.8479120879120879,0.7637087912087912,0.6
48,64,0.821875,0.7246315192743763,0.4571428571428572
49,64,0.8232142857142857,0.7340419501133787,0.48571428571428577
39,63,0.8408163265306123,0.7567698046960719,0.5428571428571429
57,53,0.8350404312668465,0.7390628239684843,0.5428571428571429
10,52,0.8307692307692308,0.74417151475975,0.5428571428571429
53,51,0.8414565826330532,0.7532997198879552,0.6
44,45,0.8355555555555555,0.7415295815295817,0.5714285714285714
40,44,0.814935064935065,0.7112050739957716,0.48571428571428577
42,40,0.8278571428571428,0.7336996336996338,0.5714285714285714
41,38,0.8240601503759398,0.7239585450111766,0.48571428571428577
45,38,0.8030075187969925,0.7083926031294453,0.5428571428571429
47,36,0.8476190476190476,0.7582766439909298,0.5142857142857142
9,32,0.8008928571428572,0.7008640552995392,0.5142857142857142
38,31,0.8202764976958525,0.7185867895545314,0.5142857142857142
37,23,0.8136645962732919,0.7211744776962168,0.5428571428571429
36,15,0.8361904761904762,0.7518367346938776,0.6285714285714286
31,10,0.7885714285714286,0.683174603174603,0.48571428571428577
