,caseid,community,match_rate
1070,1242841519,2,1.0
1071,1234644597,12,1.0
1072,1239039181,14,1.0
1073,1243787207,0,1.0
1074,1237954547,5,1.0
1075,1246435833,6,1.0
1076,1239703931,10,1.0
1077,1232568437,8,1.0
1078,1243892867,4,1.0
1079,1232943583,7,1.0
1080,1239833787,10,1.0
1081,1238875801,7,1.0
1082,1237397519,5,1.0
1083,1247685531,10,1.0
1084,1237288281,7,1.0
1085,1236352587,0,1.0
1086,1240375355,9,1.0
1087,1243289205,5,1.0
1088,1239706921,11,1.0
1089,1235066043,12,1.0
1090,1237529095,13,1.0
1091,1242949965,1,1.0
1092,1242825337,12,1.0
1093,1242358949,1,1.0
1094,1242451901,14,1.0
1095,1235735301,9,1.0
1096,1243310089,1,1.0
1097,1238125459,9,1.0
1098,1238767937,3,1.0
1099,1239677025,2,1.0
1100,1242408829,9,
1101,1239643035,1,1.0
1102,1237883385,5,0.9
1103,1237165289,9,0.9
1104,1239774623,5,0.9
1105,1238392913,13,1.0
1106,1238020395,2,1.0
1107,1237024661,14,1.0
1108,1243985319,10,1.0
1109,1237367121,1,1.0
1110,1237564701,13,1.0
1111,1239707479,5,1.0
1112,1235793611,5,0.9
1113,1242287461,10,1.0
1114,1240351539,2,1.0
1115,1238030691,12,1.0
1116,1238882805,14,1.0
1117,1237952569,7,1.0
1118,1236892697,7,1.0
1119,1237702933,12,1.0
1120,1243991159,3,1.0
1121,1235297507,1,1.0
1122,1237471363,5,1.0
1123,1247684587,1,1.0
1124,1238093993,7,0.9
1125,1238396373,8,1.0
1126,1237066739,7,1.0
1127,1235594473,7,1.0
1128,1237705489,6,1.0
1129,1241893853,8,1.0
1130,1234958375,15,1.0
1131,1237806695,11,1.0
1132,1240459851,4,1.0
1133,1239318937,10,0.9
1134,1241313095,12,1.0
1135,1237527829,4,
1136,1238774257,10,1.0
1137,1238815479,13,1.0
1138,1240351513,5,1.0
1139,1246776503,12,1.0
1140,1244678211,2,1.0
1141,1232673113,3,1.0
1142,1238678685,3,1.0
1143,1237025593,6,1.0
1144,1247064795,0,0.9
1145,1239036437,10,0.9
1146,1240703739,8,1.0
1147,1237202631,8,1.0
1148,1234991753,12,1.0
1149,1240673891,12,1.0
1150,1243746043,9,1.0
1151,1240702723,4,1.0
1152,1232947387,10,1.0
1153,1236715279,9,1.0
1154,1248076107,3,1.0
1155,1252209801,9,1.0
1156,1237650033,2,1.0
1157,1239768329,4,1.0
1158,1237558929,13,1.0
1159,1242841729,0,0.9
1160,1239497045,12,1.0
1161,1237165683,1,1.0
1162,1243963573,4,1.0
1163,1238135735,3,1.0
1164,1242308335,13,1.0
1165,1238209437,5,1.0
1166,1243567433,7,1.0
1167,1240400615,7,1.0
1168,1242640091,11,1.0
1169,1238868151,1,1.0
1170,1240118445,11,1.0
1171,1236814353,3,1.0
1172,1239769485,7,1.0
1173,1245253653,2,1.0
1174,1238721583,11,1.0
1175,1242455481,11,1.0
1176,1240376237,13,1.0
1177,1235735655,0,1.0
1178,1240429433,10,1.0
1179,1238297247,11,1.0
1180,1239427453,2,1.0
1181,1242595389,10,0.9
1182,1238088415,4,0.9
1183,1237600755,13,1.0
1184,1254570743,15,1.0
1185,1238344775,10,0.9
1186,1236622711,4,1.0
1187,1242913991,13,1.0
1188,1239707165,4,1.0
1189,1247685749,7,1.0
1190,1242391979,6,0.9
1191,1243651065,9,1.0
1192,1238124247,6,1.0
1193,1245293683,0,0.9
1194,1247685031,11,1.0
1195,1237188527,0,0.9
1196,1237686931,1,1.0
1197,1236714969,1,1.0
1198,1237033887,5,0.8
1199,1239155065,11,1.0
1200,1236987439,1,1.0
1201,1247685417,5,1.0
1202,1242838925,8,1.0
1203,1251696005,1,1.0
1204,1240476457,0,0.9
1205,1235818711,6,1.0
1206,1237644851,15,1.0
1207,1242935699,13,1.0
1208,1239711329,14,1.0
1209,1243946963,5,1.0
1210,1239002913,12,1.0
1211,1242556009,7,1.0
1212,1247693029,4,1.0
1213,1235621137,15,1.0
1214,1238906341,8,1.0
1215,1239466447,10,0.9
1216,1235621371,11,1.0
1217,1237068167,12,1.0
1218,1235566465,6,1.0
1219,1236425783,14,1.0
1220,1249999917,9,1.0
1221,1235851391,4,0.9
1222,1237906117,0,1.0
1223,1238133547,9,1.0
1224,1240190605,12,1.0
1225,1239047965,8,1.0
1226,1257248527,14,1.0
1227,1238935711,12,1.0
1228,1239626647,7,1.0
1229,1239281195,10,1.0
1230,1236960243,4,1.0
1231,1239675265,8,1.0
1232,1238690539,12,1.0
1233,1243810249,2,1.0
1234,1235705685,9,1.0
1235,1242966893,0,1.0
1236,1238801415,6,1.0
1237,1246138383,4,1.0
1238,1238341867,11,1.0
1239,1236922723,4,1.0
1240,1237498185,5,1.0
1241,1239741847,5,0.9
1242,1237886011,11,1.0
1243,1246165101,11,1.0
1244,1241355541,5,1.0
1245,1245775731,1,0.9
1246,1246414733,15,1.0
1247,1236840279,13,0.9
1248,1242029091,11,1.0
1249,1237053721,3,1.0
1250,1237186135,0,1.0
1251,1242163821,8,1.0
1252,1240549503,6,1.0
1253,1236093017,0,0.9
1254,1237434089,6,0.9
1255,1242878941,12,0.9
1256,1232941521,2,1.0
1257,1237757615,6,1.0
1258,1241259779,6,1.0
1259,1236554391,2,1.0
1260,1236896089,0,0.9
1261,1241206085,4,1.0
1262,1255856167,4,1.0
1263,1244445275,7,1.0
1264,1243747285,3,1.0
1265,1255850795,7,1.0
1266,1243873123,8,1.0
1267,1242429959,3,1.0
1268,1237645413,5,1.0
1269,1245426829,5,1.0
1270,1255887991,3,1.0
1271,1256139731,2,1.0
1272,1232899327,3,1.0
1273,1239704285,11,1.0
1274,1232938621,1,0.9
1275,1238999405,3,1.0
1276,1242524657,4,0.9
1277,1236718177,13,1.0
1278,1237074435,8,1.0
1279,1247693069,14,1.0
1280,1236717699,7,1.0
1281,1238289371,4,0.9
1282,1235704329,11,1.0
1283,1241068943,7,1.0
1284,1235229233,0,1.0
1285,1238686221,6,1.0
1286,1247685111,1,1.0
1287,1235886157,13,1.0
1288,1252467971,1,1.0
1289,1238158943,13,1.0
1290,1240023611,12,1.0
1291,1232940607,10,0.9
1292,1238089603,3,1.0
1293,1236738389,2,1.0
1294,1240183779,5,1.0
1295,1239436083,0,0.9
1296,1252049771,5,1.0
1297,1238344279,1,0.9
1298,1239709827,4,0.9
1299,1236120839,5,0.9
1300,1239323027,0,0.9
1301,1246247457,2,0.9
1302,1242933159,4,1.0
1303,1237332841,8,1.0
1304,1249716145,0,1.0
1305,1240323703,8,1.0
1306,1247685353,5,1.0
1307,1251665441,11,1.0
1308,1247685435,4,1.0
1309,1236711293,6,1.0
1310,1235675047,5,1.0
1311,1249716303,5,0.9
1312,1232901323,13,1.0
1313,1235489025,1,1.0
1314,1238012883,2,1.0
1315,1237607685,5,1.0
1316,1242682629,15,1.0
1317,1241496759,4,1.0
1318,1243991199,12,1.0
1319,1234091303,12,1.0
1320,1257249253,10,1.0
1321,1245254629,15,1.0
1322,1238294323,4,1.0
1323,1241153017,4,1.0
1324,1240430417,3,1.0
1325,1240378965,3,1.0
1326,1240635727,2,1.0
1327,1238092945,9,1.0
1328,1242455805,10,0.9
1329,1242482475,1,0.8
1330,1242454207,2,1.0
1331,1255907577,0,1.0
1332,1237657031,8,1.0
1333,1240430463,9,1.0
1334,1251861515,5,1.0
1335,1248718883,0,1.0
1336,1236959393,8,1.0
1337,1244910329,10,1.0
1338,1243820831,3,1.0
1339,1238212297,0,1.0
1340,1242476253,3,1.0
1341,1240429653,7,1.0
1342,1236305787,2,1.0
1343,1240429465,0,1.0
1344,1237026029,8,1.0
1345,1238027511,0,0.9
1346,1244941839,9,1.0
1347,1240788913,8,1.0
1348,1235027973,6,1.0
1349,1237694765,2,1.0
1350,1243647961,6,1.0
1351,1239579175,8,1.0
1352,1239652965,5,1.0
1353,1251665839,3,1.0
1354,1249716311,4,1.0
1355,1249716387,1,1.0
1356,1231467131,5,1.0
1357,1244542711,4,1.0
1358,1256280819,1,1.0
1359,1240429505,4,1.0
1360,1237963087,9,1.0
1361,1236986443,0,1.0
1362,1236317617,6,1.0
1363,1242500399,0,1.0
1364,1240324245,7,1.0
1365,1236076469,1,1.0
1366,1240322963,11,1.0
1367,1235371463,1,1.0
1368,1237955219,12,1.0
1369,1245485405,1,0.9
1370,1239520209,11,1.0
1371,1236673211,1,1.0
1372,1234862905,1,1.0
1373,1255832259,10,1.0
1374,1237913933,15,1.0
1375,1236677691,11,1.0
1376,1232631931,4,1.0
1377,1234862555,13,1.0
1378,1241095203,14,1.0
1379,1240800225,10,1.0
1380,1242241295,0,0.9
1381,1238988767,15,1.0
1382,1238092443,3,1.0
1383,1246124837,0,1.0
1384,1245117315,4,1.0
1385,1235358021,0,1.0
1386,1240325555,5,1.0
1387,1237648281,0,1.0
1388,1246505893,13,0.9
1389,1255773809,2,1.0
1390,1243727933,1,0.8
1391,1238195713,9,1.0
1392,1240326119,1,1.0
1393,1238129817,13,1.0
1394,1245199021,0,0.9
1395,1238808497,3,1.0
1396,1237530437,3,1.0
1397,1255999153,2,1.0
1398,1235494525,4,1.0
1399,1239073307,5,1.0
1400,1240348969,4,1.0
1401,1238757381,15,1.0
1402,1242821465,7,1.0
1403,1238233555,0,0.9
1404,1241021095,7,1.0
1405,1239678243,11,1.0
1406,1243746655,1,1.0
1407,1239249341,7,1.0
1408,1245221759,7,1.0
1409,1242948391,11,1.0
1410,1232721477,4,1.0
1411,1241168003,13,1.0
1412,1237433811,2,1.0
1413,1242549491,13,1.0
1414,1245065597,5,0.8
1415,1242453211,12,1.0
1416,1246414581,11,1.0
1417,1242526299,3,1.0
1418,1243003359,1,1.0
1419,1238848479,1,1.0
1420,1235355395,11,1.0
1421,1239002051,2,1.0
1422,1240376093,0,1.0
1423,1237959003,3,1.0
1424,1237401181,10,1.0
1425,1239460327,1,1.0
1426,1243748333,11,1.0
1427,1239707217,7,1.0
1428,1239036487,11,1.0
1429,1235203937,5,1.0
1430,1232692233,8,0.9
1431,1238252721,3,1.0
1432,1246524271,8,1.0
1433,1238217821,3,1.0
1434,1240076737,15,1.0
1435,1242259013,13,1.0
1436,1234990993,10,1.0
1437,1242500539,13,0.9
1438,1242427983,13,1.0
1439,1232925043,15,1.0
1440,1235808529,0,1.0
1441,1238388851,4,1.0
1442,1238335631,3,1.0
1443,1238942765,6,1.0
1444,1232539773,5,1.0
1445,1235836439,3,1.0
1446,1235338221,10,1.0
1447,1237806755,14,1.0
1448,1237566753,6,1.0
1449,1238767643,1,1.0
1450,1243892071,5,1.0
1451,1234718691,1,1.0
1452,1245222585,13,1.0
1453,1232495703,1,0.9
1454,1241020921,4,1.0
1455,1240505957,2,0.9
1456,1239466253,12,1.0
1457,1237286569,13,1.0
1458,1242577679,10,1.0
1459,1237096347,7,1.0
1460,1239197291,4,1.0
1461,1260825743,9,1.0
1462,1242481063,2,1.0
1463,1232942555,8,1.0
1464,1242719029,10,1.0
1465,1237466785,10,0.9
1466,1237696545,5,1.0
1467,1242431029,5,1.0
1468,1255867623,2,0.9
1469,1237433107,15,1.0
1470,1239005653,10,1.0
1471,1232838069,11,1.0
1472,1239667329,3,1.0
1473,1240350793,11,1.0
1474,1241128937,5,1.0
1475,1240579855,10,1.0
1476,1238289187,7,1.0
1477,1242500053,1,0.9
1478,1242532679,2,1.0
1479,1234832275,2,1.0
1480,1242502185,2,1.0
1481,1237433439,13,1.0
1482,1232494201,0,1.0
1483,1241619163,4,0.9
1484,1241019417,8,1.0
1485,1238565149,9,1.0
1486,1238165557,4,0.9
1487,1237253055,3,1.0
1488,1252783785,12,1.0
1489,1238884721,4,0.9
1490,1232691515,6,1.0
1491,1243911985,5,1.0
1492,1237051349,0,0.9
1493,1237559191,0,1.0
