community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
0,200,0.7435,0.6345552763819096,0.0
2,200,0.78625,0.6948743718592963,0.050000000000000044
3,200,0.7805,0.693326633165829,0.15000000000000002
8,200,0.843,0.7663969849246232,0.09999999999999998
15,200,0.72775,0.6306708542713567,0.09999999999999998
20,200,0.7605,0.660037688442211,0.09999999999999998
25,200,0.87325,0.7966984924623116,0.050000000000000044
50,200,0.85175,0.77406783919598,0.15000000000000002
53,181,0.8853591160220995,0.817744014732965,0.050000000000000044
39,174,0.8373563218390805,0.7560627200850442,0.15000000000000002
29,173,0.7719653179190751,0.6735717166285792,0.15000000000000002
27,171,0.7307017543859649,0.6233608531131751,0.050000000000000044
42,164,0.8435975609756098,0.7645219212928326,0.19999999999999996
19,162,0.7530864197530864,0.6525994939038419,0.09999999999999998
40,159,0.8547169811320755,0.7729878194411275,0.15000000000000002
9,157,0.8292993630573249,0.750232729054385,0.09999999999999998
24,157,0.7964968152866242,0.7042177037399968,0.050000000000000044
1,153,0.7055555555555555,0.6093653250773994,0.050000000000000044
7,132,0.843939393939394,0.7602995604904003,0.30000000000000004
21,125,0.8048,0.7035612903225807,0.09999999999999998
11,123,0.7686991869918699,0.6748833799813407,0.19999999999999996
30,112,0.7897321428571429,0.7011904761904763,0.09999999999999998
54,112,0.6361607142857143,0.5696669884169884,0.09999999999999998
22,111,0.7472972972972973,0.6542997542997543,0.09999999999999998
44,107,0.8803738317757009,0.814053958737436,0.25
4,100,0.8554999999999999,0.7749595959595958,0.15000000000000002
46,94,0.8047872340425531,0.7148821779913063,0.19999999999999996
10,93,0.6827956989247311,0.5894460028050491,0.15000000000000002
13,91,0.7016483516483516,0.6127228327228327,0.19999999999999996
16,86,0.7401162790697675,0.6313406292749658,0.09999999999999998
47,86,0.8203488372093023,0.7326538987688099,0.25
56,84,0.7267857142857143,0.6315117613310384,0.09999999999999998
6,83,0.755421686746988,0.6646488392594768,0.09999999999999998
48,83,0.7783132530120482,0.6686893917131943,0.09999999999999998
45,80,0.7625,0.663022151898734,0.19999999999999996
38,77,0.7629870129870129,0.6584586466165413,0.15000000000000002
51,76,0.7098684210526316,0.6012982456140351,0.15000000000000002
55,74,0.8851351351351351,0.8151055164753797,0.35
14,73,0.6835616438356165,0.5879375951293759,0.15000000000000002
34,71,0.680281690140845,0.5923340040241449,0.19999999999999996
17,67,0.6873134328358208,0.5845771144278606,0.050000000000000044
26,63,0.657142857142857,0.5683307731694829,0.0
58,60,0.8158333333333333,0.7166949152542372,0.19999999999999996
18,58,0.7068965517241379,0.6045977011494252,0.19999999999999996
5,56,0.7017857142857142,0.613051948051948,0.15000000000000002
52,56,0.7267857142857143,0.6255194805194805,0.25
43,51,0.803921568627451,0.7069019607843138,0.09999999999999998
36,49,0.7693877551020408,0.6600340136054422,0.15000000000000002
35,48,0.7083333333333333,0.6015070921985816,0.09999999999999998
12,44,0.6840909090909091,0.5826638477801268,0.050000000000000044
37,42,0.7976190476190477,0.7089430894308942,0.35
49,41,0.7012195121951219,0.5892073170731708,0.15000000000000002
41,39,0.7884615384615384,0.6821862348178138,0.30000000000000004
57,39,0.6794871794871795,0.5885290148448044,0.09999999999999998
31,35,0.6514285714285715,0.5605042016806723,0.09999999999999998
23,34,0.8676470588235294,0.7864527629233511,0.25
32,27,0.7018518518518518,0.5861823361823362,0.19999999999999996
28,26,0.6673076923076923,0.5733846153846154,0.09999999999999998
33,16,0.740625,0.6099999999999999,0.09999999999999998
