community,size,avg_to_centroid_sim,mean_pair_sim,min_pair_sim
14,45,0.96,0.9251515151515153,0.8
55,45,0.9866666666666667,0.9753535353535355,0.8
64,45,0.98,0.9656565656565657,0.8
78,45,0.9933333333333333,0.9868686868686869,0.8
101,45,0.9866666666666667,0.9735353535353536,0.8
43,44,0.9636363636363636,0.9311839323467231,0.6
47,44,0.9704545454545455,0.9438689217758987,0.7
60,44,0.9704545454545455,0.9440803382663849,0.8
97,44,1.0,1.0,1.0
100,44,0.9818181818181818,0.964693446088795,0.8
74,43,0.9325581395348838,0.8849390919158363,0.7
80,43,0.9883720930232558,0.9774086378737543,0.8
128,43,0.9767441860465116,0.9591362126245848,0.8
36,42,0.9809523809523809,0.9637630662020906,0.7
0,41,0.9414634146341463,0.903658536585366,0.8
26,41,0.9804878048780488,0.9626829268292684,0.8
70,41,0.9926829268292683,0.9860975609756097,0.9
27,40,0.96,0.9271794871794873,0.8
152,40,0.9675,0.9375641025641025,0.6
5,39,0.9538461538461538,0.92361673414305,0.7
52,39,0.9897435897435898,0.9800269905533064,0.8
69,39,0.9974358974358974,0.9948717948717949,0.9
35,38,0.9315789473684211,0.8799431009957326,0.6
90,37,0.9918918918918919,0.9846846846846848,0.9
117,37,0.9621621621621621,0.9345345345345347,0.8
116,36,0.9833333333333333,0.9685714285714286,0.8
124,36,0.9444444444444444,0.9,0.6
153,36,0.9972222222222222,0.9944444444444445,0.9
25,35,0.98,0.9623529411764706,0.8
62,35,0.9342857142857143,0.9052100840336135,0.7
18,34,0.9558823529411765,0.9442067736185384,0.8
129,34,0.9882352941176471,0.9786096256684492,0.9
149,33,0.9696969696969697,0.9477272727272728,0.8
11,31,0.9741935483870968,0.9548387096774194,0.8
91,31,0.9516129032258065,0.923440860215054,0.8
2,30,0.96,0.9245977011494254,0.7
20,30,0.7833333333333333,0.6659770114942528,0.4
28,30,0.9533333333333334,0.9485057471264369,0.9
30,30,0.9066666666666666,0.8593103448275864,0.6
32,30,0.8966666666666666,0.8282758620689656,0.7
38,30,0.8033333333333333,0.6981609195402297,0.4
39,30,0.9433333333333334,0.9055172413793104,0.8
46,30,0.8833333333333333,0.8108045977011494,0.6
48,30,0.9166666666666666,0.863218390804598,0.7
49,30,0.9033333333333333,0.8301149425287356,0.6
51,30,0.94,0.8947126436781612,0.7
53,30,0.9733333333333334,0.9498850574712645,0.8
59,30,0.8233333333333334,0.7259770114942529,0.4
61,30,0.9266666666666666,0.8763218390804599,0.7
66,30,0.95,0.9358620689655173,0.8
67,30,0.8433333333333333,0.759080459770115,0.5
68,30,0.8833333333333333,0.8121839080459772,0.5
71,30,0.99,0.9804597701149426,0.8
72,30,0.9333333333333333,0.8777011494252875,0.6
77,30,0.8366666666666667,0.743448275862069,0.4
81,30,0.9633333333333334,0.9344827586206896,0.8
85,30,0.9566666666666667,0.9193103448275863,0.6
89,30,0.8999999999999999,0.8432183908045977,0.6
92,30,0.9366666666666666,0.8871264367816094,0.7
93,30,0.8133333333333334,0.7126436781609196,0.4
94,30,0.9433333333333334,0.9036781609195402,0.8
95,30,0.9233333333333333,0.8604597701149427,0.6
96,30,0.87,0.797471264367816,0.4
98,30,0.9033333333333333,0.8429885057471266,0.4
103,30,0.8999999999999999,0.8427586206896552,0.6
107,30,0.8366666666666667,0.7698850574712643,0.5
108,30,0.8300000000000001,0.7089655172413794,0.4
111,30,0.9133333333333333,0.8533333333333334,0.7
113,30,0.9133333333333333,0.8455172413793105,0.7
115,30,0.8300000000000001,0.7220689655172413,0.5
121,30,0.89,0.8163218390804599,0.5
123,30,0.9733333333333334,0.9475862068965518,0.6
126,30,0.9866666666666667,0.973793103448276,0.8
130,30,0.8966666666666666,0.841609195402299,0.6
131,30,0.9866666666666667,0.973793103448276,0.8
133,30,0.9933333333333333,0.9871264367816092,0.9
134,30,0.9366666666666666,0.911954022988506,0.7
135,30,0.9333333333333333,0.893793103448276,0.7
138,30,0.9733333333333334,0.9563218390804598,0.8
139,30,0.9833333333333333,0.9671264367816093,0.8
140,30,0.8966666666666666,0.8296551724137932,0.6
142,30,0.9366666666666666,0.9045977011494255,0.8
143,30,0.9766666666666667,0.9565517241379311,0.8
145,30,0.87,0.7781609195402299,0.5
146,30,0.9166666666666666,0.8514942528735634,0.6
147,30,0.99,0.9804597701149426,0.8
148,30,0.9666666666666667,0.9416091954022989,0.8
150,30,0.9333333333333333,0.8866666666666668,0.7
151,30,0.9199999999999999,0.8510344827586208,0.5
